Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54765E+12;7927285;-2737898;-97511545;-9807197;679;503;938;461
1,54765E+12;-32114058;-4223697;-59515727;-9538088;694;505;938;454
1,54765E+12;-8731882;61557762;10000736;-9177243;698;507;937;448
1,54765E+12;-100635685;14938273;19582594;-9025288;696;508;936;448
1,54765E+12;-13416345;41852996;23300145;-9085957;694;509;935;449
1,54765E+12;-23849924;-3584906;3874631;-9255582;689;509;935;449
1,54765E+12;-1746202;-51818825;46198864;-886503;686;509;936;449
1,54765E+12;-52726395;-2503675;413643;-9195382;686;509;936;450
1,54765E+12;524838;-9450609;44593163;-922144;689;509;937;451
1,54765E+12;5099328;-600114;-14542083;-1159758;690;507;937;452
1,54765E+12;-9683087;10106852;1563815;-10588243;684;507;938;455
1,54765E+12;-11712904;14566518;-10751228;-8156375;674;506;938;455
1,54765E+12;-6602581;38135443;3181735;-9273767;672;506;938;456
1,54765E+12;408791;-2125811;-13531537;-8673791;675;503;938;456
1,54765E+12;6531197;-47394416;-20451768;-8985947;668;504;939;458
1,54765E+12;-35615188;24413666;73303827;-10064496;663;502;939;459
1,54765E+12;-42268384;40489894;12653637;-86256;659;502;939;459
1,54765E+12;-41416663;38467056;-17662732;-9204882;662;501;939;460
1,54765E+12;-23369959;10307915;-3417355;-8959897;663;502;939;461
1,54765E+12;-7826056;11519173;-30979594;-9339541;662;502;939;461
1,54765E+12;-58817593;15044738;-2724459;-9353342;667;501;939;461
1,54765E+12;643852;16641714;-30979594;-9070615;669;500;940;461
1,54765E+12;19266689;15236724;-7089528;-9237567;667;499;939;461
1,54765E+12;17989108;-29461158;-6504842;-9066718;656;500;941;460
1,54765E+12;-40997785;69533914;1584759;-9468627;656;499;939;461
1,54765E+12;-40997785;69533914;1584759;-9468627;664;500;939;461
1,54765E+12;-1921782;-39095376;-373675;-9465821;672;499;940;463
1,54765E+12;-20769417;6101671;942,4778;-9653124;673;499;940;463
1,54765E+12;5738119;-8110545;-12625712;-9150437;667;498;940;464
1,54765E+12;11442378;19303341;13718287;-9242279;661;498;940;465
1,54765E+12;31723103;18610446;15323991;-9342615;661;498;940;465
1,54765E+12;45989427;66881016;73303827;-9476652;657;497;940;465
1,54765E+12;48863983;27181756;12231267;-9978697;658;493;941;465
1,54765E+12;3997502;23987806;-17662732;-8401273;646;492;941;466
1,54765E+12;-36519268;15098843;73303827;-898585;645;491;941;467
1,54765E+12;-8093092;-3509857;-1070934;-9001719;648;490;942;466
1,54765E+12;-7347836;19409807;-7143632;-9515381;652;487;943;465
1,54765E+12;-24328144;33250266;-17097245;-9025001;653;487;943;464
1,54765E+12;25389305;98778653;-40561453;-10283336;654;483;943;463
1,54765E+12;-7241371;45919612;9459685;-9412258;653;480;943;463
1,54765E+12;-7993608;32185617;8824385;-9703968;636;475;944;462
1,54765E+12;-8997172;45387286;6482153;-9057083;612;473;944;461
1,54765E+12;61714843;26755896;11753047;-8598901;590;469;944;461
1,54765E+12;10644763;4717625;4246386;-8827537;584;469;944;458
