Time,GyroX,GyroY,GyroZ,Accelerometer,HeelLeft,FrontLeft,HeelRight,FrontRight,DataType
1.54764E+12,-0.003787365,0.19039796,-0.49782026,6.0109687,913,255,965,633,1
1.54764E+12,0.767526,0.46507788,-0.6064147,6.096902,880,301,961,612,1
1.54764E+12,0.56152475,0.8164127,-0.7512072,4.5391,858,316,953,546,1
1.54764E+12,0.0866905,0.74295175,-1.1025419,2.4893856,790,311,951,494,1
1.54764E+12,0.8154353,0.88296205,-0.8763124,1.2438452,855,272,913,357,1
1.54764E+12,-0.014433873,0.6961071,-0.5691519,-0.21389797,478,308,894,244,1
1.54764E+12,-0.12356931,0.4954117,-0.5968328,0.17517896,792,264,732,91,1
1.54764E+12,1.6171174,0.5933596,0.31236157,2.6882193,635,305,503,93,1
1.54764E+12,0.7233517,1.0905515,0.18140952,2.2135067,476,274,900,128,1
1.54764E+12,0.12927654,0.8281238,0.6211103,1.4937425,474,286,886,192,1
1.54764E+12,0.3821224,0.45656067,0.8808851,2.8758862,564,299,886,192,1
1.54764E+12,1.21255,0.5662197,1.1422657,5.624765,636,296,889,227,1
1.54764E+12,1.4819242,0.048258353,1.09488,7.2414165,703,381,943,404,1
1.54764E+12,0.9682214,-0.9429141,1.5223285,9.687869,839,487,941,396,1
1.54764E+12,-0.2960253,0.103620194,0.43425536,6.7193174,842,525,940,250,1
1.54764E+12,-0.26675612,-0.63575363,0.047787115,4.572092,869,557,954,236,1
1.54764E+12,0.58122957,-1.2213116,0.1414764,9.079119,901,597,955,143,1
1.54764E+12,-0.7469137,-0.15294321,0.55562556,2.5476031,918,616,953,72,1
1.54764E+12,-1.1285822,0.3692593,0.39805725,3.5017018,932,630,954,48,1
1.54764E+12,-1.1254058,0.8504815,0.5380676,1.6572185,936,643,952,57,1
1.54764E+12,-0.99817127,0.9308539,0.64879125,2.0511317,937,639,956,149,1
1.54764E+12,-0.9193871,0.036547195,0.7589739,4.773406,937,649,956,217,1
1.54764E+12,-2.2565885,1.5483514,0.40605086,4.323698,922,653,957,191,1
1.54764E+12,1.3195561,-2.9838498,0.78506655,-2.3411367,953,685,956,100,1
1.54764E+12,-0.6628062,0.50499356,0.26764625,6.4424233,932,707,952,96,1
1.54764E+12,-2.7937136,1.8996862,0.7020238,-0.4763312,940,678,951,130,1
1.54764E+12,-0.42910665,0.058381263,0.39327505,-0.12253524,946,692,951,121,1
1.54764E+12,-0.07086037,-0.22108085,0.38741073,5.323756,939,703,956,121,1
1.54764E+12,-1.2563404,1.0889633,0.2122844,2.0962002,944,691,956,121,1
1.54764E+12,-1.754597,1.4030353,0.22612485,1.0482963,930,699,941,177,1
1.54764E+12,-1.133382,1.0485065,0.4805764,2.6101108,904,708,939,148,1
1.54764E+12,-1.3479003,0.05784021,0.64292693,2.1538048,929,699,940,75,1
1.54764E+12,-1.4128441,0.051452305,0.4076391,3.5699654,933,700,938,11,1
1.54764E+12,-1.5704124,-0.18966493,0.36133552,3.713943,942,701,952,23,1
1.54764E+12,-1.0407573,-0.4042008,0.37091738,4.499471,944,702,963,74,1
1.54764E+12,-1.6327032,-1.0312802,0.42521456,7.3468857,940,684,965,133,1
1.54764E+12,-2.345478,-0.25035003,0.22664845,1.7364187,939,612,966,152,1
1.54764E+12,-1.7860129,-0.72785467,0.18193312,5.5732512,933,554,966,152,1
1.54764E+12,-1.3974153,-0.51118946,-0.046408303,5.459421,932,555,966,118,1
1.54764E+12,-1.397939,-0.37971383,-0.22952825,4.0404263,912,504,965,77,1
1.54764E+12,-1.5017511,1.0905515,-0.49303806,3.7961504,765,330,959,55,1
1.54764E+12,-0.74956656,-0.726249,-0.009686577,0.43811974,797,304,947,59,1
1.54764E+12,-0.8070577,0.3256086,-0.23113395,4.346616,677,246,933,40,1
1.54764E+12,-1.0407573,0.3761708,0.30543262,-2.0719614,620,282,897,52,1
1.54764E+12,-0.7112391,-0.26153758,0.53859115,-0.2129786,670,314,893,89,1
1.54764E+12,-0.7181681,-0.110357165,-0.24762732,5.208634,649,374,760,176,1
1.54764E+12,-0.040509094,-0.27963665,-0.28543115,3.6741898,752,402,790,267,1
1.54764E+12,0.37095228,-0.7012384,-0.13744467,7.826205,842,427,800,398,1
1.54764E+12,0.6722485,-0.80131555,-0.18322466,8.886147,858,437,787,489,1
1.54764E+12,0.53386134,-0.54154074,-0.13212143,8.20174,911,431,766,527,1
1.54764E+12,1.0911973,-1.0041229,0.19683823,13.496823,922,335,871,601,1
1.54764E+12,0.76967275,-0.5101248,-0.2976659,12.359635,931,187,928,647,1
1.54764E+12,0.57058305,-0.15985471,-0.62931335,17.745392,937,132,941,660,1
1.54764E+12,0.7451858,-0.06403613,-1.0652791,12.503891,929,131,955,667,1
1.54764E+12,0.43324307,-0.39887753,-0.7634594,15.502705,930,124,958,679,1
1.54764E+12,0.5892057,-0.6948505,-0.63941884,15.108994,923,126,964,683,1
1.54764E+12,0.32145473,-1.0168986,-0.85927796,14.885863,924,112,965,685,1
1.54764E+12,0.63126814,-0.8108974,-1.1131885,15.597889,930,110,966,674,1
1.54764E+12,0.552484,-0.8918109,-1.2063541,13.44237,935,157,966,670,1
1.54764E+12,0.6845007,-0.28550094,-1.4017088,15.674253,943,167,968,649,1
1.54764E+12,0.30707324,-0.029967302,-1.3197308,13.58313,947,174,968,611,1
1.54764E+12,0.46359435,0.08552113,-1.2675629,12.8754225,946,164,968,626,1
1.54764E+12,0.7393215,0.21701424,-1.2489401,14.935787,945,149,968,645,1
1.54764E+12,0.42952552,0.61091757,-1.4059675,13.519684,945,143,969,639,1
1.54764E+12,0.36351717,0.949494,-1.4682583,12.881984,943,184,969,643,1
1.54764E+12,0.59507,0.9803689,-1.4895512,15.109606,944,209,969,655,1
1.54764E+12,0.46624726,0.9936683,-1.234035,15.225513,947,236,969,661,1
1.54764E+12,0.16334537,0.8989144,-0.63783056,18.422874,947,256,969,656,1
1.54764E+12,0.6121044,0.64500386,-0.61227894,16.494719,948,249,969,668,1
1.54764E+12,-0.25130996,0.9548173,-0.44193482,14.281451,946,288,969,668,1
1.54764E+12,0.9027541,0.64818037,-0.3189589,16.032665,947,260,967,671,1
1.54764E+12,0.82662284,0.34742525,0.122853726,15.018674,940,332,965,673,1
1.54764E+12,0.78831285,0.66575587,0.54710835,11.869179,936,375,959,663,1
1.54764E+12,-0.3284884,0.14620623,0.029164452,6.6958637,909,392,958,650,1
1.54764E+12,-0.131528,1.0069677,-1.096154,-0.57256854,834,395,901,525,1
1.54764E+12,0.7095287,1.0133556,-0.898129,-0.9588299,789,408,811,280,1
1.54764E+12,1.2338605,0.6678851,-0.79433423,0.89169645,757,487,765,154,1
1.54764E+12,0.9629156,0.5342627,-0.22101104,1.6585497,772,498,820,107,1
1.54764E+12,0.20221385,0.36658895,-0.24816836,4.314514,777,465,905,62,1
1.54764E+12,1.3302201,1.0293254,0.07440338,4.7424345,665,449,909,56,1
1.54764E+12,-0.16507325,1.0351896,0.24368288,0.36468482,665,476,886,45,1
1.54764E+12,0.043057274,1.103851,0.3405661,0.009461885,749,490,886,45,1
1.54764E+12,1.1710461,0.71047115,1.243931,5.824576,823,486,901,57,1
1.54764E+12,1.2897635,0.20635028,1.6053712,3.3524475,898,513,931,17,1
1.54764E+12,1.0055016,-0.5665688,1.261489,5.9406466,905,532,931,17,1
1.54764E+12,0.9006248,0.250542,0.24102996,9.206232,922,505,918,1,1
1.54764E+12,-0.020804325,0.9356361,-0.1023112,3.3389347,932,510,927,4,1
1.54764E+12,0.10107201,1.0681939,0.18619172,4.193799,937,562,937,23,1
1.54764E+12,-0.34552282,0.49647635,0.8601157,4.776394,928,561,960,149,1
1.54764E+12,-0.29070204,0.3218736,0.90324277,5.7419276,939,533,944,104,1
1.54764E+12,2.3011818,-1.9687139,0.44970155,9.573991,942,622,960,42,1
1.54764E+12,-0.84377944,0.15844099,0.5082573,6.7423882,939,617,960,4,1
1.54764E+12,-1.2259891,0.6726673,0.08239699,1.8452016,941,504,959,3,1
1.54764E+12,-0.1858252,0.039741147,0.69563586,1.8524705,941,594,958,37,1
1.54764E+12,-0.9262986,0.18666296,1.0283306,2.3294435,936,640,953,52,1
1.54764E+12,-1.1748859,0.4911531,0.5178392,3.1852362,942,640,961,4,1
1.54764E+12,-0.99708915,0.99525654,0.32407275,2.74433,941,658,960,0,1
1.54764E+12,-1.0221171,0.5912303,0.7435452,0.9769301,941,646,963,16,1
1.54764E+12,-0.9875073,0.6753377,0.4661949,3.3469024,946,656,962,12,1
1.54764E+12,-1.4362489,1.0224138,0.3363075,2.0631123,939,658,963,4,1
1.54764E+12,-1.0268993,0.6678851,0.11379547,-0.43126276,937,673,961,3,1
1.54764E+12,-1.0029534,0.500735,0.44277257,4.1179214,918,685,963,0,1
1.54764E+12,-1.3329952,0.8121366,0.44809583,2.5521233,934,671,964,9,1
1.54764E+12,-0.784159,0.2382898,-0.054925513,6.3112593,934,688,965,51,1
1.54764E+12,-0.56164694,0.029094638,0.11379547,7.2970476,938,692,967,133,1
1.54764E+12,-1.5160977,0.4262094,0.16915731,5.375184,940,688,969,233,1
1.54764E+12,-2.01596,0.31016245,-0.24869196,4.886556,943,681,969,149,1
1.54764E+12,-1.1461402,-0.278572,0.08239699,5.1092167,951,686,970,53,1
1.54764E+12,-1.8621092,-0.4249702,-0.22101104,7.6096444,948,681,969,68,1
1.54764E+12,-2.6079059,0.2361605,-0.4754626,4.917518,941,606,967,23,1
1.54764E+12,-2.5259278,0.06742207,-0.3839026,5.31599,913,518,970,11,1
1.54764E+12,-1.3739755,-0.5489933,-0.22687535,6.0630193,912,539,969,0,1
1.54764E+12,-1.2249244,-0.684204,-0.34876913,3.6191328,872,535,966,1,1
1.54764E+12,0.2527935,-1.400714,0.08398525,4.9452333,888,513,960,0,1
1.54764E+12,-1.0769379,1.0484891,-0.99023,0.6371737,522,238,933,75,1
1.54764E+12,-0.9321454,0.28939304,-0.224205,-3.2728546,221,161,933,75,1
1.54764E+12,-1.4586066,0.17015214,0.32566097,-3.0728238,195,146,831,95,1
1.54764E+12,-1.1791444,-0.0837409,1.0858216,0.039628826,586,309,645,139,1
1.54764E+12,0.72762775,-0.66025805,0.81327105,8.558294,540,353,854,252,1
1.54764E+12,1.1572231,-0.71082026,0.6322804,4.4412155,732,269,794,231,1
1.54764E+12,0.41144392,-0.9881705,-0.05227261,4.1603465,795,300,837,292,1
1.54764E+12,0.21713641,-0.93493795,-0.11402236,5.624257,773,382,866,365,1
1.54764E+12,0.24588199,-1.4763042,0.17660987,13.568975,809,373,886,469,1
1.54764E+12,0.50298643,-1.4385178,0.28733355,10.338546,851,373,893,556,1
1.54764E+12,0.17561503,-1.4166838,-0.75759506,13.047815,867,357,933,630,1
1.54764E+12,0.25120524,-0.6474822,-1.3021727,11.984272,891,283,944,646,1
1.54764E+12,-0.023457225,-0.59796727,-1.7748777,8.686087,902,273,957,663,1
1.54764E+12,0.53492594,-1.1175169,-0.4882384,17.750938,929,255,950,693,1
1.54764E+12,0.06595599,-0.16678366,-1.5246847,12.126814,930,257,958,706,1
1.54764E+12,0.12557644,-0.0922581,-1.5662061,14.768826,938,273,957,717,1
1.54764E+12,0.35499996,-0.7757639,-1.0945657,13.709879,938,283,959,709,1
1.54764E+12,0.6499257,0.18292795,-1.1866493,18.730865,941,266,959,715,1
1.54764E+12,0.36032322,-0.003892084,-1.0551738,16.261896,942,321,958,729,1
1.54764E+12,1.0630102,-0.25569072,-0.52443653,22.300993,947,351,960,737,1
1.54764E+12,0.401321,0.32080898,-1.7791363,13.775758,937,348,941,740,1
1.54764E+12,0.94909257,0.8515287,-1.7434617,13.774962,941,323,958,737,1
1.54764E+12,0.5663419,0.080721475,-1.572053,18.270824,945,347,954,744,1
1.54764E+12,0.94376934,-0.029984757,-1.1802615,20.610485,945,393,955,748,1
1.54764E+12,0.58604664,0.9941919,-1.1429987,22.085009,946,384,968,737,1
1.54764E+12,0.50724506,1.3423327,-1.2659745,21.665955,949,340,970,725,1
1.54764E+12,0.59295815,0.99738586,-0.5744751,22.080296,952,331,972,711,1
1.54764E+12,0.5700769,1.1794411,-0.22368139,20.756264,950,342,972,706,1
1.54764E+12,0.7760781,0.9707696,-0.3578274,18.780788,949,355,971,714,1
1.54764E+12,0.70794046,0.7887143,-0.030438542,13.2000475,943,376,971,714,1
1.54764E+12,0.43060762,0.3554014,0.12018337,10.353055,936,391,962,670,1
1.54764E+12,0.5285555,0.27396435,-0.32108822,7.026819,914,405,955,582,1
1.54764E+12,0.29166198,0.33091444,-0.8566076,1.1012082,877,377,910,241,1
1.54764E+12,0.5030039,0.54171526,-0.7618537,-0.5858899,824,279,862,93,1
1.54764E+12,0.66216046,0.69343674,-0.5090078,-1.3630861,724,269,813,19,1
1.54764E+12,0.35075882,0.8914618,-0.4099953,0.787405,683,302,793,16,1
1.54764E+12,1.1992855,0.55981433,-0.22952825,2.0986614,694,358,829,22,1
1.54764E+12,1.6730552,0.7301585,0.823394,2.3040168,747,457,912,56,1
1.54764E+12,0.77661914,0.43844417,0.6344097,5.7020497,699,486,832,59,1
1.54764E+12,1.0512991,1.4594443,0.41296235,5.0630665,604,502,893,149,1
1.54764E+12,2.335268,1.898604,1.0496236,6.6366215,834,557,932,346,1
1.54764E+12,1.8817267,-1.0392737,1.2763941,3.6083205,863,584,927,361,1
1.54764E+12,-0.3247534,0.04717625,0.07600909,8.351761,886,561,927,361,1
1.54764E+12,-1.320202,1.2039281,0.2820103,4.2475533,921,552,942,299,1
1.54764E+12,-0.33060026,0.6369928,0.34376004,4.3844247,936,563,946,345,1
1.54764E+12,0.36992255,-0.18116517,0.2665816,4.4324145,942,589,947,300,1
1.54764E+12,-0.64095473,-0.080546945,0.078661986,4.426046,940,620,953,244,1
1.54764E+12,-1.3723699,0.8728217,0.46886525,-0.6898749,944,638,954,216,1
1.54764E+12,-0.3896971,-0.7949451,0.5684014,3.967221,946,642,953,230,1
1.54764E+12,-2.0904682,1.541946,0.3277903,2.8912954,943,642,954,273,1
1.54764E+12,-3.039072,2.2355747,-0.24284512,2.6410918,940,667,959,308,1
1.54764E+12,-1.8083357,2.2850723,-0.16086699,3.2972085,946,704,958,300,1
1.54764E+12,-0.22680554,0.22019073,0.47151816,11.194942,935,687,962,235,1
1.54764E+12,-1.7950362,0.41502184,0.2772281,5.7826486,939,657,966,239,1
1.54764E+12,0.8255931,0.14672983,0.39753366,5.955031,942,684,971,247,1
1.54764E+12,-0.23265238,-0.9099274,0.60514057,11.010799,946,678,971,227,1
1.54764E+12,-0.35189328,-0.5138773,0.01425934,8.37961,947,653,972,150,1
1.54764E+12,-1.4032447,-0.331822,0.42627922,3.3749337,944,636,971,298,1
1.54764E+12,-2.112302,-0.51014227,0.6136578,4.789112,939,624,968,399,1
1.54764E+12,-1.5719831,-1.0552435,0.4246735,4.4839664,935,623,969,417,1
1.54764E+12,-1.317008,-1.0744072,0.5684014,5.847656,934,631,969,394,1
1.54764E+12,-0.9683261,-1.15745,0.77494365,4.3875947,916,619,968,304,1
1.54764E+12,-1.4490073,-1.6434718,0.87927943,3.5197446,903,590,958,197,1
1.54764E+12,-2.5684962,-0.53729963,0.7110646,6.628989,852,492,956,176,1
1.54764E+12,-1.9871969,1.0953337,0.10527826,2.9323993,756,436,933,154,1
1.54764E+12,-1.4160031,1.07617,0.8404284,-6.474716,513,336,863,153,1
1.54764E+12,-1.9089364,0.19835667,0.18619172,2.4413579,453,333,822,188,1
1.54764E+12,-1.3989687,0.7078008,-0.5797984,3.1814632,582,392,713,284,1
1.54764E+12,-0.67074746,0.21273819,-0.37751472,2.5894153,564,439,699,448,1
1.54764E+12,-0.2981197,-0.420188,-0.61706114,5.6303387,610,454,686,513,1
1.54764E+12,0.06649704,-0.67038095,-0.17790142,8.363071,846,445,807,594,1
1.54764E+12,-0.022916174,-0.8385958,-0.35941565,11.174678,866,438,795,628,1
1.54764E+12,0.010611602,-0.39570105,-0.69690996,8.9062,876,353,852,659,1
1.54764E+12,0.12665854,-0.733719,-0.38709658,10.95038,894,261,876,687,1
1.54764E+12,0.68825316,-1.2335813,-0.21835814,13.79176,924,277,924,688,1
1.54764E+12,0.3688579,-0.82208496,0.052045718,17.011175,930,206,953,668,1
1.54764E+12,0.51419145,0.024818582,-1.1068006,11.643348,931,76,964,605,1
1.54764E+12,0.1261175,0.14618878,-1.1770675,9.83131,922,100,966,637,1
1.54764E+12,0.21821852,-0.52558845,-0.5680872,12.312029,918,106,966,660,1
1.54764E+12,0.81920516,-0.22694516,-0.9790424,12.36088,925,87,965,658,1
1.54764E+12,0.70954615,-0.2237512,-0.8321206,9.612174,927,91,965,664,1
1.54764E+12,0.5972342,-0.33501595,-0.4232947,13.019037,930,121,962,681,1
1.54764E+12,0.6414085,-0.24930283,-0.7368431,12.07259,931,121,962,681,1
1.54764E+12,0.85966194,-0.09546951,-0.4770683,11.651354,921,104,962,681,1
1.54764E+12,0.6579193,-0.02146755,-0.6064147,10.448268,915,52,963,697,1
1.54764E+12,0.53441983,0.34421384,-0.9998119,9.352623,896,41,960,712,1
1.54764E+12,0.7063522,0.21593213,-0.6271841,9.033591,897,30,957,716,1
1.54764E+12,0.5754002,0.1776047,-0.563305,12.457836,887,31,952,728,1
1.54764E+12,0.6147922,0.51775193,-0.93806213,12.289284,893,31,947,733,1
1.54764E+12,0.6126629,0.4985882,-0.86566585,11.858902,906,78,952,734,1
1.54764E+12,0.58978164,0.7306821,-0.6670998,16.566076,920,109,961,735,1
1.54764E+12,0.57114154,0.39744636,-0.5643697,13.762589,931,156,964,730,1
1.54764E+12,0.68772954,0.15524703,-0.45045203,14.158015,935,219,964,731,1
1.54764E+12,0.43221334,0.114790305,-0.30885348,11.35771,934,292,960,724,1
1.54764E+12,-0.24062854,0.051975906,-0.20078267,11.244532,929,345,959,704,1
1.54764E+12,0.30126128,-0.052342422,-0.4797212,7.2782965,928,344,956,683,1
1.54764E+12,0.4630882,0.27501154,-0.5590464,7.2708554,916,348,928,646,1
1.54764E+12,0.15966272,0.7535808,-0.15554374,2.4400363,888,380,918,568,1
1.54764E+12,0.2623928,0.39266416,-0.1023112,1.300492,823,384,677,537,1
1.54764E+12,0.89055425,0.6156998,-0.14435618,3.1094072,702,386,608,542,1
1.54764E+12,0.8474272,0.67053807,-0.19280653,1.3707763,696,376,705,476,1
1.54764E+12,1.5655254,0.54969144,-0.12892747,1.8383542,761,412,796,412,1
1.54764E+12,2.416199,0.21326178,0.026494099,5.510073,774,447,784,359,1
1.54764E+12,2.152689,0.8813389,0.4704535,2.1994956,623,454,834,359,1
1.54764E+12,1.3994573,0.16215853,0.5109102,3.820648,719,469,876,389,1
1.54764E+12,0.5754176,0.21486749,0.36665878,2.994811,715,483,865,406,1
1.54764E+12,0.35077628,0.6002711,0.26871088,4.3948827,799,514,787,388,1
1.54764E+12,0.19959585,0.49804714,0.26497588,4.988951,842,576,879,389,1
1.54764E+12,0.3332008,0.44854963,0.25912905,5.227213,882,615,887,402,1
1.54764E+12,-0.24488714,0.86163414,0.17128661,5.4328456,885,656,876,417,1
1.54764E+12,-0.7947706,0.70034826,0.3112969,5.174234,891,674,876,417,1
1.54764E+12,-0.40191442,0.49645892,0.145735,5.180861,895,678,912,421,1
1.54764E+12,0.4040088,-0.52345914,-0.007557276,5.342805,915,677,944,449,1
1.54764E+12,-0.6254911,-0.026267204,0.04033456,7.6167126,908,661,949,494,1
1.54764E+12,-0.8671668,0.51242864,0.17608626,0.6220998,916,668,947,506,1
1.54764E+12,-0.1831374,-0.18757053,0.5811772,4.5076303,908,683,933,512,1
1.54764E+12,-1.1157715,0.23722515,0.45821875,4.1790314,908,679,919,518,1
1.54764E+12,-1.6901419,0.86215776,0.2037672,2.1443427,919,668,913,529,1
1.54764E+12,-0.9603325,0.7764621,0.5460437,1.3649535,929,674,880,541,1
1.54764E+12,-1.0817027,0.53000414,0.6253689,4.519956,932,675,876,536,1
1.54764E+12,-1.3883221,0.95638806,0.4763178,5.3677335,939,673,870,510,1
1.54764E+12,-0.9145525,0.94787085,0.08026769,2.3655863,945,670,915,399,1
1.54764E+12,-0.6712711,-0.077911496,0.17980382,5.1276813,942,676,928,306,1
1.54764E+12,-0.2486047,-0.27007225,0.17182766,7.146098,939,664,939,219,1
1.54764E+12,-1.2940918,-0.37814304,0.031293754,5.527992,937,640,939,219,1
1.54764E+12,-1.485729,-0.07417649,-0.04108505,6.968726,932,603,944,229,1
1.54764E+12,-1.3787403,-0.35257396,0.08984955,4.672074,925,577,944,229,1
1.54764E+12,-1.7428509,-0.38240165,-0.02617994,6.776395,920,570,952,254,1
1.54764E+12,-1.4090741,-0.2817834,-0.055466563,4.36757,905,548,950,197,1
1.54764E+12,-1.3595766,-0.55274576,0.17289232,5.1714664,850,467,948,147,1
1.54764E+12,-1.3324193,0.30641,-0.23911011,6.486668,618,381,943,171,1
1.54764E+12,-1.4569834,2.5320714,-0.4483227,-0.43088928,378,317,922,211,1
1.54764E+12,-1.3542533,-0.19341739,0.6392094,0.58932793,438,319,857,249,1
1.54764E+12,-1.1572754,-0.7614173,0.36611772,3.0150564,580,357,858,284,1
1.54764E+12,-0.04738569,-0.31691688,-0.20929988,6.4984765,666,374,833,322,1
1.54764E+12,0.37739253,-0.48193777,-0.32854077,3.351279,793,401,799,393,1
1.54764E+12,0.6872059,-0.99989915,0.36824703,7.9647713,845,402,870,529,1
1.54764E+12,0.3119078,-1.143086,0.57904786,14.888095,894,363,897,593,1
1.54764E+12,1.0092715,-0.2812598,-0.32534683,9.361272,896,214,896,613,1
1.54764E+12,0.06810275,-0.4005007,-0.33599332,11.07282,885,111,922,641,1
1.54764E+12,0.16285667,-0.67411596,-0.32428217,12.140461,901,125,925,665,1
1.54764E+12,0.3715457,-0.38718385,-0.6133436,11.425542,910,144,929,675,1
1.54764E+12,0.12613495,-0.1476374,-0.80976295,13.165246,920,206,938,673,1
1.54764E+12,0.29380873,-0.20886356,-0.7655887,10.981887,921,225,942,681,1
1.54764E+12,0.25815165,-0.23547982,-0.91996306,12.391564,915,160,947,684,1
1.54764E+12,0.35822883,-0.07843509,-1.0381393,10.2301655,912,127,950,688,1
1.54764E+12,0.55360097,-0.123691484,-0.82201517,11.606104,912,93,957,690,1
1.54764E+12,0.46734682,-0.155631,-0.8236034,11.007993,909,116,953,692,1
1.54764E+12,0.5605125,-0.17373008,-0.78953457,10.163204,914,147,953,704,1
1.54764E+12,0.4599117,-0.006038839,-0.70862114,13.120867,916,163,951,710,1
1.54764E+12,0.65420175,0.19568631,-1.0578266,11.329986,915,184,950,715,1
1.54764E+12,0.58552307,0.19249237,-1.2132657,9.957083,919,202,952,715,1
1.54764E+12,0.6973114,0.11424925,-0.55372316,15.157941,921,188,958,706,1
1.54764E+12,0.62226224,-0.04330162,-0.50474924,13.547629,929,206,958,710,1
1.54764E+12,0.6691069,0.29895744,-0.8688598,14.529386,933,228,956,711,1
1.54764E+12,0.9608212,0.64603364,-0.9082519,14.481626,936,266,960,717,1
1.54764E+12,0.8575501,0.6135705,-0.71713835,14.325323,939,344,964,717,1
1.54764E+12,0.43542475,0.37987092,-0.43287656,15.165439,940,396,965,708,1
1.54764E+12,0.5828701,0.33143803,-0.4557753,13.431864,941,375,964,698,1
1.54764E+12,0.12932889,0.40116394,-0.06291912,14.201074,941,394,964,645,1
1.54764E+12,0.02979277,0.44429103,-0.008080875,10.123978,930,419,960,632,1
1.54764E+12,-0.10594148,0.37987092,-0.15819664,9.542407,916,425,952,583,1
1.54764E+12,0.07663741,0.5166873,-0.5446649,6.3830185,919,397,947,490,1
1.54764E+12,0.11655309,0.800408,-0.7868817,5.403579,862,375,939,319,1
1.54764E+12,0.45724136,0.83501786,-1.1690913,4.2980328,699,399,939,319,1
1.54764E+12,-0.09155997,1.2268094,-1.2681038,0.24113442,559,411,882,199,1
1.54764E+12,1.090185,0.6960722,-1.4043791,0.32761297,544,466,806,153,1
1.54764E+12,2.1324782,0.5757667,-0.2822372,3.3144274,452,512,597,167,1
1.54764E+12,1.3957398,0.10412634,0.41669735,6.686967,533,463,799,68,1
1.54764E+12,0.10431833,-0.34300956,0.3597298,0.040921696,553,437,763,44,1
1.54764E+12,2.0739224,-0.8976926,1.2758706,6.8302455,805,499,855,57,1
1.54764E+12,0.1351932,0.86589277,0.02755875,12.931198,755,456,926,9,1
1.54764E+12,0.21663027,0.70991266,-0.06717772,2.6746297,860,455,931,45,1
1.54764E+12,0.9368753,-0.12582079,1.0911449,6.83467,877,513,942,107,1
1.54764E+12,-1.0678447,1.2119043,-0.25029767,7.5380197,904,467,948,65,1
1.54764E+12,-1.8051068,1.0809522,-0.3450516,4.232374,923,295,953,35,1
1.54764E+12,-1.1109719,1.1203443,0.4614127,3.2161312,938,361,956,62,1
1.54764E+12,-0.93689275,0.44109705,0.7020238,5.1696277,940,419,957,48,1
1.54764E+12,0.5392195,-0.10398672,0.8803441,8.4382105,941,604,960,51,1
1.54764E+12,0.7654665,0.10040879,0.76483816,10.563006,943,650,965,49,1
1.54764E+12,-1.7976717,0.47516587,0.05045747,3.366985,943,563,965,78,1
1.54764E+12,-1.3084558,0.18771017,0.5029341,5.3673787,946,558,966,159,1
1.54764E+12,0.11177088,0.069533914,0.69722414,9.549369,948,625,964,222,1
1.54764E+12,-1.1295946,-0.06832964,0.62856287,6.634582,949,663,960,194,1
1.54764E+12,-2.0893686,0.52839845,0.4092448,3.8687618,946,690,953,208,1
1.54764E+12,-1.7838312,0.41022217,0.4198913,3.6470683,941,729,936,234,1
1.54764E+12,-1.1732452,0.12808971,0.77494365,9.304135,940,731,932,261,1
1.54764E+12,-1.6278511,0.3122743,0.4874879,4.1120605,944,687,932,249,1
1.54764E+12,-0.87461936,-0.057683133,0.8265879,7.9967675,951,642,951,247,1
1.54764E+12,-1.3345311,0.22656119,0.24048892,6.757692,952,638,957,284,1
1.54764E+12,-0.9895842,-0.25197318,0.20003219,6.7394094,952,634,958,293,1
1.54764E+12,-0.71916294,-0.30468214,0.23090705,7.2653775,952,640,960,327,1
1.54764E+12,-1.1274652,-0.51707125,0.36292377,5.5490603,951,593,962,329,1
1.54764E+12,-0.9768084,-0.69434434,0.6062052,6.0570526,949,551,962,323,1
1.54764E+12,-0.41043162,-0.64430577,0.5162335,7.4433146,946,566,964,299,1
1.54764E+12,-1.2360597,-0.7880336,0.106883965,8.394598,935,583,962,308,1
1.54764E+12,-1.2972683,-0.645894,-0.17736036,4.934392,898,518,956,399,1
1.54764E+12,-1.5767479,-0.23015657,0.19896753,3.0538905,842,405,941,432,1
1.54764E+12,-1.2270013,-0.10133382,0.5913001,2.2677784,744,350,923,495,1
1.54764E+12,-1.3159084,1.1192622,0.4768414,2.6300592,629,350,881,534,1
1.54764E+12,-1.1956029,0.63751644,0.84201664,2.1645691,551,468,855,577,1
1.54764E+12,-0.6217561,-0.009250245,0.7595149,2.9468408,597,559,678,593,1
1.54764E+12,-0.23635249,0.2978928,0.2170666,5.3604546,592,569,722,567,1
1.54764E+12,-0.32258922,-0.14604916,-0.37273252,4.6010046,659,549,766,568,1
1.54764E+12,0.069184855,0.042376593,-0.24390976,3.7535815,764,467,863,647,1
1.54764E+12,0.29595548,-0.6618812,0.12550662,7.883541,780,189,856,695,1
1.54764E+12,0.39605013,-0.3935892,-0.20345303,8.659377,829,0,856,695,1
1.54764E+12,0.3816686,0.08974483,-0.7325845,6.260579,792,0,880,719,1
1.54764E+12,0.3694164,-0.05503023,-0.71500903,7.051068,820,0,898,732,1
1.54764E+12,-0.023945916,-0.48621383,-0.7671769,11.820921,855,34,940,740,1
1.54764E+12,0.45406485,-0.47769663,-0.25668558,11.639469,869,19,947,742,1
1.54764E+12,0.26562166,-0.47715557,-0.5531821,11.816133,895,19,952,739,1
