Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54765E+12;12124104;69300044;1626996;-640108;0;203;760;604
1,54765E+12;14476982;-9588839;40650463;-5320931;0;305;776;552
1,54765E+12;-50771628;-11291233;-5170538;-14969679;308;411;805;498
1,54765E+12;9133308;-5228134;-41325906;-14736981;801;547;812;446
1,54765E+12;10571459;-53185415;-26579618;-6933704;780;563;792;425
1,54765E+12;41711622;-61276764;-40090214;-4983588;726;575;649;416
1,54765E+12;39475858;-70806265;-5543166;-8947074;716;596;401;356
1,54765E+12;60458206;22190116;13648475;-9966536;745;603;520;276
1,54765E+12;5187991;-33862877;-698,1317;-882385;814;592;538;311
1,54765E+12;-10719812;-118246056;-150796445;-848916;860;577;566;272
1,54765E+12;40770892;-24013986;1579174;-7865929;857;580;526;293
1,54765E+12;-13062043;36651913;11639601;-7009945;839;592;472;310
1,54765E+12;11156145;-22204079;-7257079;-72860346;846;603;432;317
1,54765E+12;92415184;-13315117;-17690657;-67069345;850;607;530;279
1,54765E+12;-12423254;-85870195;-30892327;-8244951;844;609;662;182
1,54765E+12;-24773203;12341223;-38983673;-72108374;800;618;747;111
1,54765E+12;-25144958;18144442;-5250474;-6765267;713;625;799;43
1,54765E+12;-15032521;-1134464;-40952405;-70711117;637;635;828;19
1,54765E+12;-7419395;-17627826;-2594083;-76720657;557;643;848;13
1,54765E+12;-2628466;-11664035;-17423622;-8100006;618;650;851;20
1,54765E+12;-13274974;51015973;13768902;-9203206;731;652;837;38
1,54765E+12;-29511774;5849471;32984978;-68323145;836;635;776;129
1,54765E+12;-30948177;2234894;21380283;-811169;856;633;835;169
1,54765E+12;-25890213;5993112;14885913;-7354681;852;628;835;169
1,54765E+12;-20195204;513598;24521875;-7203138;838;627;795;162
1,54765E+12;-108786374;2171015;12171926;-7385193;817;634;689;209
1,54765E+12;88139124;845612;-7150614;-71401706;820;634;644;221
1,54765E+12;3970624;-9534734;-105574965;-7381889;803;638;682;213
1,54765E+12;28192303;-32265902;-19181168;-69533362;819;637;758;175
1,54765E+12;3740066;-30455995;-3557679;-6786844;835;641;797;134
1,54765E+12;44055602;-23801056;-5431465;-7507441;864;643;809;91
1,54765E+12;45811403;-23748694;-64322364;-74688272;879;638;812;66
