Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54765E+12;-16266992;86559606;85154617;-12187416;675;713;844;753
1,54765E+12;-12902695;-63395596;46136034;-1692281;733;711;934;776
1,54765E+12;-14451675;-31887166;-500543;-1830508;840;718;940;783
1,54765E+12;-14265449;4461236;-359468;-10991436;806;726;943;782
1,54765E+12;-9415877;55920348;-45156905;-9004113;795;728;944;780
1,54765E+12;-10698868;28961992;-62936574;-8182644;786;722;864;737
1,54765E+12;-67490137;12701634;-64053583;-6860269;406;719;878;660
1,54765E+12;30881855;12776159;-54258794;34347506;50;671;902;421
1,54765E+12;9795486;6031509;-5814564;-10112246;13;622;913;21
1,54765E+12;-12712978;19217297;-2604555;16294936;5;615;875;0
1,54765E+12;51714107;12531289;31815606;15247712;6;635;887;0
1,54765E+12;-96768034;12797452;21223204;-23254402;16;624;821;51
1,54765E+12;-5982465;17763962;42411502;-40557203;58;564;726;136
1,54765E+12;5755223;1853051;16219345;-29170377;123;506;799;240
1,54765E+12;20395918;12344888;-94911;-2804271;724;590;615;391
1,54765E+12;9907361;72506213;-12388695;-9194098;824;634;615;391
1,54765E+12;8666956;-78731805;-83058476;-11980978;850;574;941;519
1,54765E+12;26004882;-17236173;-16250761;-8083275;910;469;925;673
1,54765E+12;11642568;-58657026;-8598539;-1305856;936;464;938;717
1,54765E+12;1240388;-8170759;2649235;-74612613;946;629;937;736
1,54765E+12;8927883;-19791336;-885231;-1340207;955;703;957;751
1,54765E+12;15550011;-2465679;5688901;-4785473;956;674;944;751
1,54765E+12;11759679;5552416;11629652;-14201695;946;344;919;730
1,54765E+12;-31824332;8256629;10325367;27626312;914;117;922;663
1,54765E+12;-4098033;-71806335;5555732;-14249331;837;101;919;594
1,54765E+12;56496307;-5083271;1531352;88980985;619;20;680;606
1,54765E+12;-96272364;-43273693;-12578587;-13100114;626;68;66;634
1,54765E+12;-66985734;-83091635;-16357225;-24856794;555;196;1;657
1,54765E+12;-6857399;-10071074;-50195668;-33610187;710;192;44;683
1,54765E+12;-12447688;-33492867;6114761;-5993482;700;163;436;712
1,54765E+12;33224088;2518161;11421958;-63180685;654;221;544;731
