Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54763E+12;2656391;-3818257;-113620935;-8570983;665;324;0;0
1,54763E+12;9203121;-1454732;-17802358;-8788942;658;333;0;0
1,54763E+12;94701566;-5284857;7325147;-92159815;682;330;0;0
1,54763E+12;2708751;43493606;17545795;-9587207;707;325;0;0
1,54763E+12;-18675024;-15505505;45046948;-9293056;720;325;0;0
1,54763E+12;-23457225;-5497787;29600784;-9881886;730;330;0;0
1,54763E+12;-12993976;12077678;12754866;-965729;731;332;0;0
1,54763E+12;-2992018;-34208454;11211995;-8863363;732;334;0;0
1,54763E+12;-20285963;-65083325;51958453;-8910003;735;338;0;0
1,54763E+12;-38362335;-24129176;-74717544;-8982355;741;344;0;0
1,54763E+12;-64228117;-3642502;-2163161;-851721;750;351;0;0
1,54763E+12;-16004669;-40683624;-29136527;-8698432;753;357;0;0
1,54763E+12;-25586527;-51916564;-49525464;-8495069;754;358;0;0
1,54763E+12;-3939557;-71452034;-60330796;-10154767;752;363;0;0
1,54763E+12;48062876;8504989;26947884;-10320666;751;365;0;0
1,54763E+12;9448165;41292745;-5129523;-64296002;745;363;0;0
1,54763E+12;11274129;-29558897;-14604916;-10650376;700;349;0;0
1,54763E+12;3432888;8766789;3918264;-11049471;637;350;0;0
1,54763E+12;18997909;68919563;1131846;-82651005;553;325;0;0
1,54763E+12;41303217;8182103;461116;-7794008;418;291;0;0
1,54763E+12;36564648;9885545;-4490732;-89491625;350;242;0;0
1,54763E+12;12557644;59986968;12566371;-9000407;302;227;0;0
1,54763E+12;-21642083;-46460666;7112217;-9478386;266;239;0;0
1,54763E+12;-50614547;-18805923;-4490732;-8338353;303;269;0;0
1,54763E+12;-53791046;-74141584;6633996;-88811;632;285;0;0
1,54763E+12;-8946557;-33550465;-151896;-76828876;734;312;0;0
1,54763E+12;83514005;-18964748;-22802727;-8941462;785;331;0;0
1,54763E+12;59044488;-26736698;-2727426;-8787898;816;344;0;0
1,54763E+12;-9320058;-31049407;-42711696;-8741163;843;355;0;0
1,54763E+12;-19912462;-23064525;-5128126;-8470992;862;369;0;0
1,54763E+12;-35669294;-97022854;-67411596;-7644437;868;380;0;0
1,54763E+12;-3449818;-11831587;-80187404;-71654243;864;391;0;0
1,54763E+12;-3071954;-70685833;-10414205;-67825246;853;394;0;0
1,54763E+12;-3013311;-916996;-12197407;-726803;840;373;0;0
1,54763E+12;-46102872;-75206235;-11808897;-70562105;822;330;0;0
1,54763E+12;-23958135;72954763;-13293998;-69238777;787;309;0;0
1,54763E+12;-6084916;59986968;-12601975;-78539968;759;274;0;0
1,54763E+12;-5094616;16858135;-1292137;-68613896;727;262;0;0
1,54763E+12;-53448963;10363765;-12325166;-8237701;715;265;0;0
1,54763E+12;-6627888;-890467;-10653664;-7193283;712;267;0;0
1,54763E+12;-6585302;-59236474;-11052996;-6754091;717;282;0;0
1,54763E+12;-6052976;-17715093;-9722182;-54919252;708;275;0;0
1,54763E+12;-643084;99902645;-11164696;-50952253;692;238;0;0
1,54763E+12;-5978276;20371483;-9732829;-5297736;688;216;0;0
1,54763E+12;-47806314;10950196;-71829027;-45560317;707;198;0;0
1,54763E+12;-46795768;48275806;-60330796;-5090724;734;197;0;0
1,54763E+12;-1794373;-938289;-2642254;-42516236;752;198;0;0
1,54763E+12;-10011209;-7946484;-9334021;-4813351;783;203;0;0
1,54763E+12;17296213;-8745845;36815974;-5531822;786;216;0;0
1,54763E+12;21980676;-1454732;5965361;-56883073;784;227;0;0
1,54763E+12;45029494;-18805923;9350951;-5400467;785;251;0;0
1,54763E+12;53227305;-34775686;1117674;-5537731;782;277;0;0
1,54763E+12;56101865;-27110198;13779898;-5964656;775;303;0;0
1,54763E+12;65099037;-15770794;14817846;-66490717;774;314;0;0
1,54763E+12;59508747;-34749504;15296938;-72099466;771;313;0;0
1,54763E+12;6871885;32306045;15052068;-77174315;769;301;0;0
1,54763E+12;7271042;14941764;1495625;-79500046;762;294;0;0
1,54763E+12;68238884;24736552;15014893;-8277388;754;288;0;0
1,54763E+12;66854835;36075956;15004246;-797974;754;280;0;0
1,54763E+12;57114154;39802232;14141879;-76097403;757;267;0;0
1,54763E+12;48436376;5066167;13843777;-78586416;768;255;0;0
1,54763E+12;3448945;4491256;12757833;-77201414;780;239;0;0
1,54763E+12;34330627;5380152;10830815;-8595979;788;226;0;0
1,54763E+12;3736401;54120916;10346311;-8504156;790;214;0;0
1,54763E+12;33904767;37566468;91432565;-8356319;785;200;0;0
1,54763E+12;28262118;3623478;8334122;-8503994;773;175;0;0
1,54763E+12;14048155;37671188;6566801;-9167226;748;163;0;0
1,54763E+12;-50597094;42144465;54969144;-9626338;683;162;0;0
1,54763E+12;-7136651;40653953;47036624;-9213347;589;165;0;0
1,54763E+12;-50597094;41718605;39690533;-8780543;508;172;0;0
1,54763E+12;54785885;42144465;2994985;-9270597;455;173;0;0
1,54763E+12;22305308;49117056;25850073;-10410143;430;163;0;0
1,54763E+12;-23265238;7041007;2601064;-7929376;422;133;0;0
1,54763E+12;43598324;4831944;126484;-8754207;423;119;0;0
1,54763E+12;-12618731;34850734;14458308;-9625228;435;113;0;0
1,54763E+12;-8552114;9885545;14405948;-9629949;457;131;0;0
1,54763E+12;14528121;-39008107;19729201;-918524;483;154;0;0
1,54763E+12;18147933;-8213519;18877481;-9852715;528;163;0;0
1,54763E+12;5318018;-13747959;17119935;-9150017;584;163;0;0
1,54763E+12;-38362335;-11459832;13713051;-9654273;628;166;0;0
1,54763E+12;-13096951;-98104954;56217056;-9707942;636;171;0;0
1,54763E+12;-22678809;-16144295;-198793;-91277895;621;174;0;0
1,54763E+12;-20284216;-12791517;-11304498;-9631184;591;163;0;0
1,54763E+12;-28961992;-2945243;-12421508;-9431737;538;144;0;0
1,54763E+12;-29599038;-2812249;-11676253;-9759437;525;140;0;0
1,54763E+12;-27365017;-20882864;-59812434;-9614875;456;158;0;0
1,54763E+12;-34657001;-27642524;-84823005;-9553794;526;177;0;0
1,54763E+12;-22787018;-23970352;-821701;-9150409;563;183;0;0
1,54763E+12;-2970725;-7361799;-9334021;-10389906;608;177;0;0
1,54763E+12;4839798;-35840335;-49741883;-9508638;643;180;0;0
1,54763E+12;31887166;-31049407;-4171337;-9787909;677;221;0;0
1,54763E+12;15645131;-27855456;-58747783;-9325368;720;272;0;0
1,54763E+12;29859093;-3615973;-6140068;-9534775;768;333;0;0
1,54763E+12;49075168;-4153709;7485717;-11179208;821;377;0;0
1,54763E+12;3773751;-3051708;26595327;-10672565;852;409;0;0
1,54763E+12;24429373;-3504272;2893756;-9684767;881;428;0;0
1,54763E+12;21341886;-2146755;24253096;-884103;888;447;0;0
1,54763E+12;17722073;57316612;18558086;-8893271;889;448;0;0
1,54763E+12;11334168;19732693;16268215;-74141245;884;431;0;0
1,54763E+12;-12831661;3016627;-56618482;-8763449;877;405;0;0
1,54763E+12;5956809;67483157;-7152359;-12306149;877;356;0;0
1,54763E+12;-254469;50021136;25371853;-8086359;875;290;0;0
1,54763E+12;18999654;4059985;7644542;-8034299;866;235;0;0
1,54763E+12;25865778;12280136;13631022;-9273614;861;209;0;0
1,54763E+12;3332008;9299114;4590216;-9203742;855;195;0;0
1,54763E+12;299132;9407325;43982297;-1006486;860;193;0;0
1,54763E+12;3076492;143117;13234831;-9194864;863;204;0;0
1,54763E+12;24109977;-44872414;9615019;-9180653;866;207;0;0
1,54763E+12;20064305;10471975;9508554;-9606438;865;207;0;0
1,54763E+12;8566076;50405107;105732046;-9606974;862;200;0;0
1,54763E+12;86725414;26441738;7644542;-9468532;857;196;0;0
1,54763E+12;4946263;3656465;13180727;-956632;846;197;0;0
1,54763E+12;-13257521;12013101;1153139;-8997353;839;193;0;0
1,54763E+12;-52185345;25377087;117443204;-9433068;841;206;0;0
1,54763E+12;-7028441;6583382;15842354;-9306138;845;212;0;0
1,54763E+12;-16823229;20053834;14831808;-8932279;846;216;0;0
1,54763E+12;-2587276;58381263;13713051;-9316893;848;223;0;0
1,54763E+12;-21720622;21659536;18397516;-9482753;854;226;0;0
1,54763E+12;-1176701;58922317;17971656;-9225712;858;228;0;0
1,54763E+12;-22839378;9245009;90826936;-8862999;858;224;0;0
1,54763E+12;-15545648;123866014;53023104;-9485932;858;222;0;0
1,54763E+12;-35691984;5253441;3440044;-8757204;856;223;0;0
1,54763E+12;103759825;34958944;25883233;-9143245;853;229;0;0
1,54763E+12;12346459;-6616543;17889624;-877382;851;235;0;0
1,54763E+12;15433946;-24555036;4049164;-9205964;851;236;0;0
1,54763E+12;25867525;-32433453;40788345;-9521031;854;234;0;0
1,54763E+12;80878556;-30251792;9880309;-9112964;856;235;0;0
1,54763E+12;-11021754;-20722294;19198621;-8901507;857;236;0;0
1,54763E+12;-15173893;-10395181;-56618482;-9204499;860;237;0;0
1,54763E+12;12665854;-18779743;-10930997;-9106768;863;239;0;0
1,54763E+12;13835225;-18779743;-13699089;-8869741;865;243;0;0
1,54763E+12;10588913;32829642;-82693696;-9660968;866;246;0;0
1,54763E+12;6436774;-60039326;-27872909;-8881626;867;246;0;0
1,54763E+12;28710665;-23038346;-37978366;-8923697;867;247;0;0
1,54763E+12;27646014;2804744;-27331855;-8978122;867;244;0;0
1,54763E+12;-17357299;-23038346;13962634;-9218681;867;237;0;0
1,54763E+12;-2416932;-30490901;-9773844;-9284409;865;226;0;0
1,54763E+12;9791297;6476917;-33859387;-9456963;863;218;0;0
1,54763E+12;-11873475;-45937065;29600784;-9183133;862;215;0;0
1,54763E+12;-22916174;84997535;3440044;-9204346;861;213;0;0
1,54763E+12;-8412487;3665,1915;3918264;-8508792;862;215;0;0
1,54763E+12;-2523397;36023594;-3478441;-9470294;862;219;0;0
1,54763E+12;-35135224;-28920105;-2321288;-8958719;863;220;0;0
1,54763E+12;-53407075;-6988298;-816814;-9224189;864;221;0;0
1,54763E+12;17882644;-10262536;77841682;-9425656;864;221;0;0
1,54763E+12;31030208;17442821;-9773844;-9065511;865;220;0;0
1,54763E+12;-18657569;-23038346;67195175;-9151664;865;219;0;0
1,54763E+12;-25045475;35604716;-23073252;-9323691;865;217;0;0
1,54763E+12;-48991393;-34749504;-14032447;-8766293;865;215;0;0
1,54763E+12;-13789846;-11407472;-22549653;-9249605;865;216;0;0
1,54763E+12;-9531243;-2231927;-6832964;-8618982;865;216;0;0
1,54763E+12;13569935;-17528342;-33859387;-965844;866;216;0;0
1,54763E+12;6117379;13290682;-74717544;-872132;866;216;0;0
1,54763E+12;-53249996;83932884;-710349;-9291226;866;215;0;0
1,54763E+12;-6602581;56897732;3705334;-9138486;866;214;0;0
1,54763E+12;-7880162;-110339716;-28396508;-881321;866;209;0;0
1,54763E+12;16999507;-47525316;-20420352;-9580819;866;205;0;0
1,54763E+12;-12252212;-885231;-61941735;-8774308;867;207;0;0
1,54763E+12;17935003;6583382;-9813987;-9534305;867;209;0;0
1,54763E+12;-5644395;12077678;-24678955;-8413013;867;209;0;0
1,54763E+12;11334168;-9384635;-55012777;-94018;867;209;0;0
1,54763E+12;14528121;-9384635;503702;-8945427;867;209;0;0
1,54763E+12;-53249996;8180358;-864287;-9184282;867;207;0;0
1,54763E+12;43615777;44540804;-75782195;-9494092;867;207;0;0
1,54763E+12;3509857;3176499;-52883476;-8934931;868;206;0;0
1,54763E+12;118664935;-37943456;-4223697;-9395336;867;203;0;0
1,54763E+12;-52726395;21329668;-864287;-9264335;867;204;0;0
1,54763E+12;4733333;-5497787;-198793;-9089175;867;204;0;0
1,54763E+12;6649704;-12685053;-56618482;-9322677;868;203;0;0
1,54763E+12;24452062;-13962634;-4384267;-9198494;867;201;0;0
1,54763E+12;9204867;-44331364;-84823005;-9247537;867;198;0;0
1,54763E+12;28710665;14730579;-8323475;-936425;866;195;0;0
1,54763E+12;51609386;-18256145;-67788586;-9352317;866;197;0;0
1,54763E+12;58119465;22724187;-39584067;-9454827;866;196;0;0
1,54763E+12;26581364;-58171824;-6407104;-8547491;864;192;0;0
1,54763E+12;111753434;-9011135;-51818825;-9942947;863;191;0;0
1,54763E+12;94719015;20903808;-79499744;-8659215;860;186;0;0
1,54763E+12;-8360127;21118484;-10292207;-9967243;859;184;0;0
1,54763E+12;-18846065;-1561197;-17802358;-8977231;860;184;0;0
1,54763E+12;-9690068;-3741986;-92816606;-8917692;859;183;0;0
1,54763E+12;40945426;-18060666;-37454765;-9690809;860;185;0;0
1,54763E+12;-3515093;37088245;18430676;-95634575;859;180;0;0
1,54763E+12;-68696156;11800171;-71,5585;-9191196;857;178;0;0
1,54763E+12;-9637708;11854276;16824974;-9195506;857;179;0;0
1,54763E+12;24452062;1792453;-1256637;-9118901;857;174;0;0
1,54763E+12;30839968;-11301007;77841682;-9359451;856;167;0;0
1,54763E+12;3296927;-2677335;8389798;-10089242;856;160;0;0
1,54763E+12;-7934267;12812462;11637855;-9647598;856;161;0;0
1,54763E+12;10164797;2308547;3546509;-8793261;857;158;0;0
1,54763E+12;19746655;25108308;-27872909;-8969206;859;156;0;0
1,54763E+12;34117696;-44872414;-57683133;-9251732;860;156;0;0
1,54763E+12;40985566;-16144295;-17749999;-9541803;860;156;0;0
1,54763E+12;34119442;-11407472;10306169;-9439916;859;157;0;0
1,54763E+12;16763887;-45396015;7805113;-9041712;859;164;0;0
1,54763E+12;103759825;-23579398;36529742;-8933197;859;169;0;0
1,54763E+12;13039355;-10875147;-25202554;-9192777;859;171;0;0
1,54763E+12;-54838244;19547688;-4543092;-9654054;855;165;0;0
1,54763E+12;-174,53292;-150621915;-12967796;-9604531;855;161;0;0
1,54763E+12;73350954;-13802063;-58747783;-9899038;854;160;0;0
1,54763E+12;-730909;60510565;-18863519;-9163922;855;165;0;0
1,54763E+12;42551126;34850734;33037338;-8800309;854;168;0;0
1,54763E+12;10297443;-13456488;14990632;-8755644;854;165;0;0
1,54763E+12;-53249996;2698279;109449595;-90820875;852;169;0;0
1,54763E+12;-3800978;23788838;14172073;-8604723;851;169;0;0
1,54763E+12;-15119787;-31555552;3598869;-91168995;845;170;0;0
1,54763E+12;-30368729;42952552;22148227;-9037278;837;175;0;0
1,54763E+12;-8040732;5518731;16301375;-9444734;832;180;0;0
1,54763E+12;2645221;56897732;1131846;-9789478;833;182;0;0
1,54763E+12;-20769417;-43266714;103602745;-9563515;832;185;0;0
1,54763E+12;55850536;-18256145;45570545;-8586392;830;191;0;0
1,54763E+12;-20710076;30176742;-1829105;-922527;828;194;0;0
1,54763E+12;-8998918;35499997;72431164;-9319124;828;193;0;0
1,54763E+12;10611602;22724187;4982915;-9202057;829;194;0;0
1,54763E+12;5639159;6850417;6314601;-9177186;831;195;0;0
1,54763E+12;-19804251;2308547;-65798913;-9125404;834;198;0;0
1,54763E+12;-55902895;408407;55152405;-9180307;835;199;0;0
1,54763E+12;-16528267;37088245;58887407;-9253331;835;201;0;0
1,54763E+12;28209758;1637817;44505894;-9023162;834;201;0;0
1,54763E+12;51068332;7169812;-55012777;-9171765;831;198;0;0
1,54763E+12;-28221974;-3741986;-50230574;-9162581;826;194;0;0
1,54763E+12;17510888;-6723008;-7630579;-9085938;821;192;0;0
1,54763E+12;14688691;-13802063;-10838495;-9368118;821;192;0;0
1,54763E+12;-12884021;-59777528;5654867;-9084866;822;194;0;0
1,54763E+12;-89448124;-23038346;-7365289;-9329333;822;193;0;0
1,54763E+12;-187396;28782225;105732046;-9560497;822;188;0;0
1,54763E+12;-24010494;8819149;6047566;-8595625;822;184;0;0
1,54763E+12;8407251;16432275;-6033603;-8536995;822;186;0;0
1,54763E+12;86725414;-33161256;-12156218;-8757148;823;188;0;0
1,54763E+12;17456783;-12630948;-13007939;-8909744;822;190;0;0
1,54763E+12;88872164;-22053981;-81629045;-8797867;821;189;0;0
1,54763E+12;2094395;-17634806;-31590458;-9199634;818;190;0;0
1,54763E+12;-14922565;-19072957;-8110545;-8932297;821;191;0;0
1,54763E+12;50544735;-14227924;-17957693;-9387311;824;190;0;0
1,54763E+12;94719015;-83199844;-864287;-9979425;824;188;0;0
1,54763E+12;755553;-91176;15760323;-924226;824;186;0;0
1,54763E+12;12932889;-44092253;-7258824;-8446763;826;183;0;0
1,54763E+12;-21294762;-2035054;-12102113;-101209135;828;179;0;0
1,54763E+12;22780037;-3940779;-15669566;-9098407;831;176;0;0
1,54763E+12;4130496;-2210634;-8536405;-9239378;833;174;0;0
1,54763E+12;14795156;30194195;-79499744;-9031206;835;173;0;0
1,54763E+12;8513716;61575215;-76846845;-9013384;838;169;0;0
1,54763E+12;-3752458;-70685833;-3052581;-9118413;841;161;0;0
1,54763E+12;24057618;8925614;-55012777;-9290317;843;152;0;0
1,54763E+12;-9210102;33370696;-13060299;-951856;846;132;0;0
1,54763E+12;-9902998;23788838;-110915676;-9156979;847;118;0;0
1,54763E+12;16285667;61575215;-11517428;-9231209;848;120;0;0
1,54763E+12;24431118;13451253;-9759881;-9423856;849;110;0;0
1,54763E+12;-16510814;-970403;-57683133;-9857024;852;103;0;0
1,54763E+12;-21310471;-7307693;2984513;-9563591;858;105;0;0
1,54763E+12;6544985;44017203;10999065;-940045;863;138;0;0
1,54763E+12;18734364;10841985;14458308;-898789;868;184;0;0
1,54763E+12;24589944;12864822;9934414;-8969694;873;210;0;0
1,54763E+12;21982422;4399975;7538077;-9669635;883;255;0;0
1,54763E+12;2006605;-122050874;7485717;-9719606;892;325;0;0
1,54763E+12;11152654;-17475982;487645;-9542962;894;374;0;0
1,54763E+12;-20814797;-109275065;13767157;-9264899;894;390;0;0
1,54763E+12;-22094123;34958944;15842354;-9016928;892;385;0;0
1,54763E+12;-20069541;30750957;21539108;-9267706;889;372;0;0
1,54763E+12;-15545648;4214272;21804398;-831512;885;364;0;0
1,54763E+12;-94230324;53215086;-15097098;-105444765;882;351;0;0
1,54763E+12;-15065682;4986231;13554227;-9597828;875;327;0;0
1,54763E+12;-21933553;2558827;14193018;-8138754;875;307;0;0
1,54763E+12;-16929694;17390461;1131846;-9099738;875;291;0;0
1,54763E+12;-11765265;19200367;58887407;-94313345;876;286;0;0
1,54763E+12;-10754719;15845844;51958453;-9481719;876;276;0;0
1,54763E+12;-7293731;10841985;50893802;-8351894;876;257;0;0
1,54763E+12;-43668136;11428416;26947884;-89538355;874;234;0;0
1,54763E+12;39898228;16324064;3227114;-9256041;872;207;0;0
1,54763E+12;12665854;1073552;33859387;-9424086;873;190;0;0
1,54763E+12;12665854;6531022;20018926;-882427;871;181;0;0
1,54763E+12;2091777;3665,1915;-6038839;-9065626;872;189;0;0
1,54763E+12;16498597;61575215;-15097098;-933979;873;195;0;0
1,54763E+12;124005646;8883726;-38519416;-9112897;872;197;0;0
1,54763E+12;29115582;-54803337;-9813987;-9105886;871;194;0;0
1,54763E+12;33426547;-123115525;-12262683;-8966917;864;180;0;0
1,54763E+12;34545302;-23809782;-1535017;-9200746;857;161;0;0
1,54763E+12;46734682;-61365776;-19182913;-9407402;851;135;0;0
1,54763E+12;77396625;25321236;-24558528;-10443689;849;125;0;0
1,54763E+12;-11232939;15154694;-12426744;-1053918;844;120;0;0
1,54763E+12;-19111355;108960904;8389798;-10050906;830;127;0;0
1,54763E+12;-7347836;21968459;9880309;-8409423;806;119;0;0
1,54763E+12;63844144;7276278;104370685;-9509722;789;123;0;0
1,54763E+12;2091777;-12100368;-37454765;-9403897;778;127;0;0
1,54763E+12;-52754325;33199653;123290055;-9567632;764;119;0;0
1,54763E+12;-13788101;13664183;7272787;-9028659;731;117;0;0
