Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight;mistake
1.54764E+12;0.002216568;0.30079004;0.28995153;-7.746842;925;535;958;354;1
1.54764E+12;0.15074408;0.5280843;-0.14440854;-10.4691925;924;537;959;342;1
1.54764E+12;0.42275366;0.84802055;-0.07574729;-8.84058;892;547;961;352;1
1.54764E+12;0.037873644;0.55311227;0.08073893;-7.2377005;890;553;955;381;1
1.54764E+12;-0.396469;0.5312782;0.16058774;-9.282675;910;544;949;437;1
1.54764E+12;-0.49921653;0.34337607;-0.015062192;-8.052007;914;528;949;478;1
1.54764E+12;-0.2655344;0.29440212;-0.2231927;-8.2848;905;536;951;491;1
1.54764E+12;-0.16917476;-0.009005899;-0.16996016;-9.145189;905;532;951;470;1
1.54764E+12;-0.24530603;0.101700336;0.18348646;-10.76687;913;531;953;461;1
1.54764E+12;-0.14203489;0.4471708;0.42835617;-9.080039;897;532;963;410;1
1.54764E+12;-0.4571541;0.23371704;0.23937191;-8.728196;904;526;961;427;1
1.54764E+12;-0.6173928;0.2587276;0.07648033;-11.082769;916;515;960;420;1
1.54764E+12;-0.37517598;0.2773677;-0.16463691;-8.919302;913;521;963;402;1
1.54764E+12;-0.6658431;-0.040421825;-0.2945243;-10.679893;919;514;965;318;1
1.54764E+12;-0.92560047;0.3502876;-0.4419872;-9.736509;922;500;966;211;1
1.54764E+12;-0.940523;0.6941698;-0.9854827;-11.756995;908;514;966;112;1
1.54764E+12;-0.8548099;0.19219565;-1.283585;-9.012244;910;514;968;44;1
1.54764E+12;-0.8202;0.31143656;-1.2947725;-10.324152;915;500;968;22;1
1.54764E+12;-0.6498559;0.4796514;-0.69802696;-11.106539;909;507;966;16;1
1.54764E+12;-0.6802072;0.14535102;-0.8625243;-8.433929;914;485;967;48;1
1.54764E+12;-0.5231799;0.043668136;-1.1174994;-10.574979;932;451;967;54;1
1.54764E+12;-0.62591;0.13257521;-0.87210613;-8.882881;933;448;968;57;1
1.54764E+12;-0.5828003;0.26618016;-0.6799279;-8.415926;938;408;967;67;1
1.54764E+12;-0.5998173;0.26724482;-0.6852512;-8.229686;940;426;968;45;1
1.54764E+12;-0.5992937;0.43120104;-0.43666393;-7.2271085;925;472;967;53;1
1.54764E+12;-0.45875978;0.5653471;-0.3658559;-6.7256575;923;468;966;60;1
1.54764E+12;-0.08346164;0.37051594;-0.4739267;-5.1709204;912;469;964;119;1
1.54764E+12;-0.26818728;0.42535418;-0.43559927;-6.212139;910;467;963;123;1
1.54764E+12;0.18959512;0.9651322;-0.3525565;-2.8934503;728;492;960;156;1
1.54764E+12;-0.29693288;0.16610299;-0.13695599;-1.4519492;881;442;945;175;1
1.54764E+12;-0.33793065;0.039950587;-0.7278372;-4.729678;889;430;947;183;1
1.54764E+12;0.10920525;0.8027642;-0.5740039;-6.793145;815;482;952;128;1
1.54764E+12;-0.25487044;0.29492575;0.005148721;-5.7326093;879;479;953;117;1
1.54764E+12;-0.5540548;0.5387308;-0.22799236;-4.154687;863;471;942;192;1
1.54764E+12;0.13051572;0.3774449;-0.54684657;-5.892533;885;484;960;194;1
1.54764E+12;0.33651695;0.6414783;-0.42069417;-6.072739;864;487;954;205;1
1.54764E+12;0.020856684;0.5552416;0.10363765;-3.8337586;888;476;942;303;1
1.54764E+12;-0.6296275;0.27417377;-0.06723008;-5.701437;922;452;929;429;1
1.54764E+12;0.22101104;0.85653776;-0.31688198;-5.641869;901;473;956;346;1
1.54764E+12;0.6404835;0.53288394;-0.2104169;-5.763533;914;430;953;341;1
1.54764E+12;-0.16011651;0.5030737;0.024853488;-8.079569;936;440;947;417;1
1.54764E+12;-0.8755619;0.5552416;-0.10395181;-11.004613;941;488;959;427;1
1.54764E+12;0.21355848;0.74049085;0.034958944;-7.9952545;945;484;958;364;1
1.54764E+12;0.8858768;0.82246894;0.26865852;-5.9962974;935;437;956;444;1
1.54764E+12;0.7325671;0.42161918;0.21488494;-3.6804914;906;500;962;449;1
1.54764E+12;0.71553266;0.48762754;0.07754498;-6.5014358;898;519;962;468;1
1.54764E+12;0.9907536;0.4471708;0.6136054;-7.4221306;892;527;962;493;1
1.54764E+12;0.6575179;0.40245548;0.6577797;-9.483624;908;528;951;526;1
1.54764E+12;0.54998815;-0.050527282;0.42196825;-10.701995;933;506;950;501;1
1.54764E+12;0.68200487;0.50200903;0.6024178;-9.260466;946;478;960;529;1
1.54764E+12;0.9492322;0.85973173;0.45497242;-9.152065;947;410;955;532;1
1.54764E+12;0.92739815;0.8485442;0.37032396;-7.193542;944;360;951;534;1
1.54764E+12;0.8491376;0.28375563;0.02591814;-6.8507304;926;393;949;498;1
1.54764E+12;0.73204345;-0.47106436;-0.07255334;-5.336187;943;368;949;467;1
1.54764E+12;0.21781708;0.21294762;-0.08265879;-9.959074;944;385;950;496;1
1.54764E+12;0.2896723;0.34124678;-0.17102481;-8.907397;947;424;945;496;1
1.54764E+12;0.89013535;0.48710394;-0.30358258;-7.175193;944;417;949;494;1
1.54764E+12;0.76876515;0.27576202;-0.22479841;-7.639467;942;383;950;476;1
1.54764E+12;0.46268678;-0.15114552;-0.43346998;-8.113921;944;369;955;484;1
1.54764E+12;0.067701325;0.051120695;-0.5537755;-8.325568;950;320;961;467;1
1.54764E+12;0.6250373;0.4104491;-0.5409997;-8.338689;951;226;963;457;1
1.54764E+12;0.92474526;0.1783552;-0.3552094;-4.460551;948;135;967;488;1
1.54764E+12;0.62557834;-0.7915243;0.009948377;-4.8208976;949;112;971;501;1
1.54764E+12;0.75386006;-0.23577653;0.02857104;-9.585149;951;150;971;511;1
1.54764E+12;0.7325671;-0.12452924;0.09086184;-9.844823;954;178;969;537;1
1.54764E+12;0.47013932;0.39713222;-0.0970403;-10.840371;955;224;953;540;1
1.54764E+12;0.7224616;0.434395;-0.24874432;-8.520016;953;223;954;539;1
1.54764E+12;0.85393727;0.2411696;-0.3248756;-6.796114;950;273;954;525;1
1.54764E+12;0.11986921;-0.086725414;-0.19072957;-7.062761;955;295;948;540;1
1.54764E+12;-0.045675267;0.023439772;-0.2987829;-8.692072;954;319;949;543;1
1.54764E+12;0.37219146;0.2981197;-0.41908845;-6.8168187;951;337;946;534;1
1.54764E+12;0.4781155;0.5877047;-0.6283011;-7.4453354;949;342;939;538;1
1.54764E+12;0.007016223;0.35615188;-0.6251071;-6.383028;948;357;950;532;1
1.54764E+12;0.011274827;-0.15592772;-0.5862386;-10.132951;953;356;951;518;1
1.54764E+12;-0.39275143;0.1219287;-0.32220525;-8.339436;952;405;952;527;1
1.54764E+12;-0.2186723;0.3582812;-0.4803146;-8.107523;950;385;955;532;1
1.54764E+12;0.59363884;0.4189663;-0.5862386;-5.613034;934;350;954;533;1
1.54764E+12;0.5308244;-0.005288348;-0.6251071;-4.5604563;939;354;957;531;1
1.54764E+12;0.089517936;-0.27145106;-0.5542991;-6.55044;944;361;962;513;1
1.54764E+12;-0.097843155;-0.44073054;-0.37065557;-7.8686876;942;394;963;457;1
1.54764E+12;0.1054877;-0.48064622;0.10576695;-6.7171626;943;442;963;422;1
1.54764E+12;0.20556487;-0.104824476;0.12119567;-6.7893624;936;463;957;506;1
1.54764E+12;1.0226932;0.054855697;0.24949482;-4.696859;920;456;958;511;1
1.54764E+12;0.6458067;-0.41570252;0.23352505;-4.328707;926;438;959;477;1
1.54764E+12;0.068765976;-1.2008913;0.06956882;-8.723466;944;459;963;465;1
1.54764E+12;0.19545943;-1.319591;0.5369505;-8.4752445;951;479;964;483;1
1.54764E+12;0.626102;-0.9363168;0.7647858;-5.3691983;947;407;965;509;1
1.54764E+12;0.53295374;-0.9336639;0.70090675;-5.664423;946;363;963;531;1
1.54764E+12;0.2625324;-1.1945033;0.69238955;-5.4794946;947;377;959;554;1
1.54764E+12;-0.05045747;-1.5463617;0.6721612;-5.9136114;950;428;960;554;1
1.54764E+12;-0.11913618;-1.481418;0.8712509;-5.8698645;950;490;954;556;1
1.54764E+12;-0.07761479;-1.417539;0.87922704;-2.3005595;946;518;940;563;1
1.54764E+12;-0.14414674;-1.5708487;0.4714658;-3.965181;939;469;931;570;1
1.54764E+12;-0.4528955;-1.6687965;0.4879766;-3.3258526;920;479;933;574;1
1.54764E+12;-0.8281936;-1.7821906;0.6205169;-4.270959;923;421;922;599;1
1.54764E+12;0.14329153;-1.3009684;0.85793406;-3.7956045;904;343;920;636;1
1.54764E+12;0.3397109;-1.1008141;0.89999646;-3.4286308;849;325;866;655;1
1.54764E+12;-0.3597298;-1.4170153;0.7386932;-1.9380009;830;332;752;657;1
1.54764E+12;-0.9852209;-1.9221835;0.071157075;-3.3607504;858;327;777;652;1
1.54764E+12;0.9550791;-1.3813409;-0.01293289;-7.2186046;874;343;788;662;1
1.54764E+12;1.1163824;-0.6451435;0.78340846;-4.8827157;823;389;646;660;1
1.54764E+12;0.2247286;-1.015642;1.1054741;-2.478602;831;399;612;656;1
1.54764E+12;0.06396632;-0.94111645;1.2071395;-4.3655396;895;369;407;638;1
1.54764E+12;-0.045675267;-0.8117526;1.1225085;-4.798526;913;369;778;646;1
1.54764E+12;-0.06536258;-1.0161656;1.0650173;-5.3551397;919;372;778;646;1
1.54764E+12;0.5318891;-0.7186044;1.3908005;-4.5673804;909;423;847;651;1
1.54764E+12;0.74907786;0.044732787;1.7155191;-5.176503;916;445;740;666;1
1.54764E+12;0.41744784;-0.09630727;1.3923888;-5.9852166;924;421;816;691;1
1.54764E+12;0.46748644;0.13948672;1.2113981;-7.082767;931;383;938;700;1
1.54764E+12;0.36580357;0.3343178;0.9367182;-7.586124;930;394;944;700;1
1.54764E+12;0.5345594;-0.015934857;0.684937;-6.6216435;925;454;954;703;1
1.54764E+12;0.45204028;-0.5008746;0.46136034;-7.809015;931;464;959;695;1
1.54764E+12;0.27691394;-0.249617;0.75839794;-6.8850727;925;481;955;680;1
1.54764E+12;0.24708626;0.17303194;1.362055;-8.198762;912;517;942;606;1
1.54764E+12;0.36206856;0.5855754;1.5712501;-5.86861;829;526;918;569;1
1.54764E+12;-0.44066072;0.09424778;1.1709414;-4.7141066;888;531;944;521;1
1.54764E+12;0.39880773;-0.09897762;0.5656961;-6.754474;825;543;967;544;1
1.54764E+12;0.5388006;-0.100042276;0.3367962;-6.8791733;741;556;969;496;1
1.54764E+12;0.5361477;0.5280843;0.77862626;-6.0138416;706;565;961;433;1
1.54764E+12;0.22048745;0.6260322;1.3013698;-3.4865417;816;545;949;460;1
1.54764E+12;-0.5854358;0.44771186;1.0027266;-3.6361506;831;541;928;527;1
1.54764E+12;-0.74780375;-0.06010914;-0.13802063;-7.6884713;873;531;961;636;1
1.54764E+12;-0.48429397;-0.7324449;-0.39353684;-12.120646;893;541;968;676;1
1.54764E+12;0.67509335;0.09690068;0.08447394;-8.937469;871;560;969;706;1
1.54764E+12;0.75705403;0.74900806;0.6982364;-4.9382324;837;552;961;678;1
1.54764E+12;-0.48644072;0.29014352;0.87283915;-6.8490353;906;524;943;683;1
1.54764E+12;-0.3794346;0.5099852;0.6748141;-5.4566636;850;525;939;693;1
1.54764E+12;-0.24687682;0.4077787;-0.05178392;-10.744564;858;550;956;686;1
1.54764E+12;0.40573668;-0.14901622;-0.3738495;-9.435788;852;552;966;652;1
1.54764E+12;0.16619025;0.32421237;0.67748445;-6.934633;899;551;962;660;1
1.54764E+12;-0.021711895;0.8181929;0.9548173;-7.421594;891;551;948;664;1
1.54764E+12;-0.35601225;0.33166492;0.6375513;-7.4325404;847;549;937;677;1
1.54764E+12;-0.81220645;-0.47160542;0.3602185;-7.5438423;912;546;964;677;1
1.54764E+12;-1.063464;-0.56262434;0.39428732;-10.629154;933;495;966;636;1
1.54764E+12;-0.46087164;-1.0034072;0.79192567;-13.108158;938;482;961;627;1
1.54764E+12;-0.09197885;-1.6219519;0.3288026;-13.028613;949;531;954;703;1
1.54764E+12;0.11615166;-0.3640757;0.7855378;-11.688569;947;549;961;713;1
1.54764E+12;-0.42256168;1.1828445;1.4461623;-7.5182242;940;544;962;697;1
1.54764E+12;-0.816465;1.1423877;0.3410548;-13.114729;938;554;952;674;1
1.54764E+12;-0.30065042;0.8325744;-0.2689727;-8.06007;935;554;972;695;1
1.54764E+12;-0.2969154;1.0774441;0.034958944;-5.5553718;931;551;972;622;1
1.54764E+12;-0.49174652;1.7891544;-0.093305305;-7.047371;934;535;964;580;1
1.54764E+12;-0.2500882;1.3318957;-1.1409217;-7.091511;915;550;968;592;1
1.54764E+12;0.00275762;1.1583576;-1.266027;-4.8769507;875;560;970;585;1
1.54764E+12;0.057054814;1.0572157;-0.48935542;-5.899083;878;550;956;459;1
1.54764E+12;-0.27881634;1.2626934;-0.4047244;-0.8290737;880;551;905;508;1
1.54764E+12;-0.51516885;1.154099;-0.8880759;-4.3414536;842;555;870;554;1
1.54764E+12;0.12466887;0.9890781;-0.8241968;-6.001239;768;557;936;517;1
1.54764E+12;-0.043528512;1.044981;-0.43825218;-4.1642637;820;552;947;447;1
1.54764E+12;-0.32513738;1.0636036;-0.610202;-5.734927;824;547;942;304;1
1.54764E+12;-0.33311355;0.8533264;-0.49734902;-4.3477554;780;560;947;197;1
1.54764E+12;-0.46406558;0.6888465;-0.43346998;-2.259887;829;543;935;272;1
1.54764E+12;-0.5662721;0.7899884;-0.7379601;-5.9119062;696;544;932;363;1
1.54764E+12;-0.52742106;0.38807395;-0.8018392;-4.8118477;695;544;927;341;1
1.54764E+12;0.07195993;0.67552966;-0.6437298;-5.503389;362;552;935;364;1
1.54764E+12;-0.1606401;0.8267101;-0.30304152;-3.9696631;172;569;937;410;1
1.54764E+12;-0.17660987;0.5073323;-0.40418336;-3.689953;81;567;911;467;1
1.54764E+12;-0.1499936;0.7117278;-0.29080677;-5.007272;84;556;919;501;1
1.54764E+12;0.4515167;1.0582803;-0.17954202;-5.3494415;52;538;920;544;1
1.54764E+12;0.8443728;1.2552408;-0.07307693;-5.6694407;184;540;927;554;1
1.54764E+12;0.43500587;1.2770748;-0.15453145;-5.178821;549;554;934;574;1
1.54764E+12;-0.071750484;1.0247352;-0.44357544;-10.853338;745;562;937;586;1
1.54764E+12;0.947644;1.3185788;0.2244668;-5.36714;600;537;949;572;1
1.54764E+12;1.1616387;1.1690041;0.5342802;-8.581997;567;534;953;604;1
1.54764E+12;0.59363884;1.1184244;0.56089646;-6.7972536;558;552;956;609;1
1.54764E+12;0.5638286;0.1314931;0.3474427;-9.350306;590;553;962;603;1
1.54764E+12;1.5289433;1.2834454;0.7392342;-7.283018;719;539;965;610;1
1.54764E+12;0.6005678;0.33644712;1.2092688;-10.637151;782;489;956;634;1
1.54764E+12;0.52817154;0.21188296;0.77169734;-10.5872555;868;409;956;600;1
1.54764E+12;0.9002583;0.18846065;0.3021863;-8.063662;893;215;966;570;1
1.54764E+12;0.98064816;0.44184756;-0.19657643;-8.966554;906;125;964;606;1
1.54764E+12;0.7751705;-0.17882644;-0.4307996;-7.0397096;923;148;962;616;1
1.54764E+12;1.3122782;0.67607075;-0.609661;-10.00716;935;133;963;635;1
1.54764E+12;0.8848296;0.43491858;-0.75605917;-7.00689;916;153;966;625;1
1.54764E+12;-0.048851766;-0.14475761;-0.6964387;-11.188622;930;207;968;630;1
1.54764E+12;0.16245525;-1.196109;-0.47551495;-8.926341;940;196;977;632;1
1.54764E+12;1.4522885;-0.5280319;-0.14175564;-9.794114;942;58;965;639;1
1.54764E+12;1.907418;0.41736057;-0.6107256;-5.2095246;934;11;963;679;1
1.54764E+12;1.635932;-0.30658454;0.06105162;-4.8020215;933;0;964;686;1
1.54764E+12;-0.09197885;-1.3621945;0.1094845;-15.878001;953;164;969;674;1
1.54764E+12;0.16831955;0.5839697;-0.030490901;-11.682354;957;235;966;679;1
1.54764E+12;1.5214908;1.4048156;-0.28016025;-8.823515;945;133;954;682;1
1.54764E+12;1.5140382;0.42268384;-0.94289666;-4.2036815;932;318;949;685;1
1.54764E+12;-0.886732;-0.01754056;-1.0387152;-13.873317;953;416;947;675;1
1.54764E+12;0.7916639;1.1705923;-0.73902476;-7.4300985;947;403;935;645;1
1.54764E+12;1.8557911;1.2094609;-0.4175002;-4.599788;925;338;915;647;1
1.54764E+12;1.3388944;0.14959218;-0.06084218;-3.8283286;923;222;932;657;1
1.54764E+12;-1.250319;-0.6430142;-0.88701123;-9.549293;947;325;947;649;1
1.54764E+12;-0.6413387;-0.3523645;-0.899246;-11.716323;954;400;958;597;1
1.54764E+12;0.77782345;1.224366;-0.13802063;-5.4086547;945;359;965;598;1
1.54764E+12;0.94603825;0.21134192;0.05412266;-4.180889;924;234;957;617;1
1.54764E+12;0.22952825;0.3678456;0.44964918;-8.387789;947;285;964;604;1
1.54764E+12;-0.73502797;-0.2986084;0.05572836;-10.357892;951;488;962;554;1
1.54764E+12;0.44245842;-0.095783666;0.21968459;-8.263798;948;551;960;583;1
1.54764E+12;0.96307266;1.5480198;0.6460685;-4.6028433;934;452;956;610;1
1.54764E+12;1.0972186;0.22518238;0.6205169;-5.7939105;932;417;955;624;1
1.54764E+12;-0.55403733;-0.5993635;-0.103428215;-12.766946;953;487;957;613;1
1.54764E+12;-0.5039987;-0.79419464;0.28195795;-11.245326;956;563;962;587;1
1.54764E+12;0.39988983;0.106482536;0.41823325;-6.032584;951;550;960;596;1
1.54764E+12;0.5153957;0.40510836;0.46507788;-4.783452;939;500;955;623;1
1.54764E+12;-0.20483184;-0.58712876;-0.26099652;-9.03792;949;522;952;627;1
1.54764E+12;0.36154497;-0.17243853;-0.03848451;-12.092672;951;549;959;624;1
1.54764E+12;0.566499;-0.31457815;0.3128328;-6.2193694;941;556;962;627;1
1.54764E+12;0.7059682;-0.39282125;0.5300216;-5.051105;927;565;956;632;1
1.54764E+12;-0.33046064;-1.0124481;0.3974813;-7.59572;948;559;960;615;1
1.54764E+12;-0.6019291;-0.9235584;0.36341247;-8.952878;955;549;962;585;1
1.54764E+12;0.2657264;0.35826373;0.3857701;-6.327224;947;531;959;609;1
1.54764E+12;0.48026225;-0.17137387;0.6641676;-3.4903247;892;510;949;636;1
1.54764E+12;-0.08824385;-1.1604345;0.3974813;-4.9436913;905;503;947;638;1
1.54764E+12;-0.6881833;-1.580448;0.37990582;-4.671068;937;481;959;584;1
1.54764E+12;-0.4976108;-0.98476714;0.37512362;-5.4574966;932;512;959;547;1
1.54764E+12;-0.22451915;-1.0640923;0.38470548;-4.4854126;925;534;959;542;1
1.54764E+12;-0.2101551;-0.7596022;0.28621656;-4.081884;925;543;951;575;1
1.54764E+12;-0.013718287;-0.80964077;0.18081611;-3.865113;919;552;952;626;1
1.54764E+12;-0.8537278;-1.5575492;0.18880972;-5.31327;932;551;959;639;1
1.54764E+12;-0.48589966;-1.2578588;0.38044688;-5.696677;933;543;959;642;1
1.54764E+12;0.16619025;-0.59351665;0.33625513;-3.6192477;913;535;958;650;1
1.54764E+12;0.16299629;-0.8846899;0.15261158;-1.6542114;896;525;957;657;1
1.54764E+12;-0.6743254;-0.9687974;0.033370696;-3.75022;912;484;952;661;1
1.54764E+12;-0.8601157;-0.6494021;-0.024644049;-5.4863997;862;485;944;664;1
1.54764E+12;-0.33365458;-0.53761375;0.2244668;-5.404364;496;492;947;645;1
1.54764E+12;0.21835814;-0.38590974;0.06211627;-3.5540488;123;511;940;664;1
1.54764E+12;0.4605575;-0.567424;-0.119397976;-7.605833;167;524;953;666;1
1.54764E+12;0.6474124;-0.3805865;-0.024102997;-3.7950683;242;513;953;674;1
1.54764E+12;1.0583676;-0.46202356;0.27344072;-5.3755;744;512;958;681;1
1.54764E+12;0.8188212;-0.4290194;0.82386523;-5.56016;569;519;960;681;1
1.54764E+12;0.48239154;0.044732787;1.0085908;-5.0766172;598;524;956;695;1
1.54764E+12;-0.072797686;-0.42689008;0.57793087;-4.128954;782;516;955;703;1
1.54764E+12;-0.3490833;-1.4388494;-0.011327187;-5.9609113;810;487;956;690;1
1.54764E+12;-0.22930136;-0.5360255;0.16910495;-9.262074;735;509;942;690;1
1.54764E+12;0.19706513;-0.22408283;0.4107807;-11.232311;904;468;945;701;1
1.54764E+12;0.8273384;0.37477455;0.6780081;-5.6102853;763;502;926;711;1
1.54764E+12;0.22848105;-0.3348065;0.29686305;-6.167789;815;507;945;712;1
1.54764E+12;0.4137303;0.021834068;0.63702774;-8.87997;763;531;953;715;1
1.54764E+12;0.49994957;0.26670375;1.2837944;-8.558562;881;530;958;702;1
1.54764E+12;0.42809436;0.95713854;1.2774065;-8.252526;869;517;956;672;1
1.54764E+12;0.14011504;0.1788788;1.0996097;-10.876149;901;529;969;683;1
1.54764E+12;0.40573668;-0.039357174;0.6136054;-13.073366;901;521;973;670;1
1.54764E+12;0.03843215;-0.078749254;1.1528423;-9.287836;918;534;973;640;1
1.54764E+12;0.12732176;0.65584236;1.3136046;-9.882575;859;546;967;570;1
1.54764E+12;-0.80101883;0.33538246;1.0117848;-7.902819;838;552;961;603;1
1.54764E+12;-0.45128977;-0.06757915;0.07328638;-13.855341;837;541;967;646;1
1.54764E+12;0.003839724;0.037803832;0.57953656;-10.139923;879;552;972;662;1
1.54764E+12;-0.42519712;0.6664889;0.9814336;-11.073326;907;549;968;663;1
1.54764E+12;-0.17980382;0.54564226;0.9500351;-9.760605;897;523;961;666;1
1.54764E+12;0.18748327;-0.32148966;-0.086393796;-9.830697;909;499;972;678;1
1.54764E+12;-0.12496557;0.33644712;0.30592132;-8.419507;883;523;971;644;1
1.54764E+12;-0.703071;0.3220656;0.31922072;-11.456428;898;525;967;593;1
1.54764E+12;-0.01691224;-0.06012659;-0.24822073;-9.806928;911;527;968;556;1
1.54764E+12;0.05227261;0.053249996;0.22766075;-9.468283;887;542;972;549;1
1.54764E+12;-0.009983284;0.60899776;0.6274459;-9.232492;835;552;971;586;1
1.54764E+12;-0.6439916;0.564806;0.32934362;-7.367811;854;543;965;604;1
1.54764E+12;-0.7201054;0.090512775;-0.2838778;-8.215129;899;494;966;627;1
1.54764E+12;-0.42945573;0.12404055;-0.12791517;-8.816542;870;479;969;634;1
1.54764E+12;-0.51356316;0.30822515;0.18720402;-8.146741;830;494;967;636;1
1.54764E+12;-0.5295504;0.30344296;-0.15718435;-9.577525;880;466;966;647;1
1.54764E+12;-0.11431906;0.07241371;-0.3253992;-8.887957;842;419;970;647;1
1.54764E+12;-0.39964548;0.13629276;0.17071065;-7.422006;845;424;970;670;1
1.54764E+12;-0.5811772;0.47111672;0.47839475;-8.490739;809;423;967;692;1
1.54764E+12;-0.37889352;0.082519166;-0.099169604;-6.872192;819;412;959;695;1
1.54764E+12;-0.30010936;-0.22621213;-0.4675388;-7.9690046;829;384;959;653;1
1.54764E+12;-0.4539427;-0.4779933;-0.36479127;-8.185555;771;376;957;647;1
1.54764E+12;-0.32140237;-0.3518409;0.014730579;-7.327617;777;372;948;641;1
1.54764E+12;-0.18406242;0.005340708;0.09564404;-7.3280287;792;390;935;652;1
1.54764E+12;-0.35280085;-0.24802874;0.015795229;-6.7943134;801;369;931;660;1
1.54764E+12;-0.25220007;-0.39868554;0.14090043;-8.293362;824;394;915;662;1
1.54764E+12;-0.13774139;-0.006352998;0.37938222;-8.108299;836;410;899;666;1
1.54764E+12;0.06504842;0.28002062;0.7392342;-6.8281007;825;431;906;656;1
1.54764E+12;0.007557276;0.52595496;0.6119997;-6.429983;818;433;896;660;1
1.54764E+12;-0.43264967;0.006928957;0.7679798;-6.2538657;832;408;927;650;1
1.54764E+12;-0.51516885;0.23689353;0.7088829;-7.0349116;822;416;920;650;1
1.54764E+12;-0.18352138;0.2353053;0.40332812;-9.029635;834;424;935;654;1
1.54764E+12;0.25403267;0.014922565;0.21649064;-8.9571295;847;430;952;612;1
1.54764E+12;0.3785968;0.24966934;0.28356364;-8.172148;847;436;955;624;1
1.54764E+12;0.07304203;0.31674236;0.44910812;-7.529391;880;445;954;635;1
1.54764E+12;-0.35014796;0.6718121;0.4507138;-7.1418843;886;451;948;660;1
1.54764E+12;-0.45713663;0.7777362;0.13503613;-9.325665;901;461;951;675;1
1.54764E+12;-0.09089675;0.6728768;-0.3509508;-8.133649;916;459;957;655;1
1.54764E+12;-0.022235494;0.6191032;-0.5138424;-9.480091;918;442;960;640;1
1.54764E+12;0.7421838;0.87303114;-0.6671521;-7.2580705;890;467;958;610;1
1.54764E+12;0.74429566;0.8437445;-0.3445629;-5.4465885;894;472;958;543;1
1.54764E+12;0.07675958;0.78731805;-0.2812249;-6.1505895;910;445;942;583;1
1.54764E+12;-0.29530972;0.6914995;-0.5489759;-6.1457815;913;443;942;583;1
1.54764E+12;-0.040858157;0.56108844;-0.7209257;-5.576632;907;461;947;441;1
1.54764E+12;0.2364572;0.40404373;-0.6586349;-5.4793315;899;470;943;352;1
1.54764E+12;-0.1521229;0.54564226;-0.4717974;-6.1713233;901;474;922;361;1
1.54764E+12;-0.392734;0.27628562;-0.42334706;-6.537837;890;516;932;361;1
1.54764E+12;-0.076532684;0.4599466;-0.46912706;-6.6269493;895;539;940;363;1
1.54764E+12;-0.076532684;0.4599466;-0.46912706;-6.6269493;896;544;940;363;1
1.54764E+12;0.22582816;0.9262637;-0.19125319;-9.173892;909;530;938;445;1
1.54764E+12;0.13372713;1.034317;0.034958944;-5.985265;907;542;950;472;1
1.54764E+12;0.43022367;0.83576834;-0.24980898;-7.469986;925;535;953;481;1
1.54764E+12;0.6176022;0.7175921;-0.2561969;-6.5702066;887;554;960;492;1
1.54764E+12;0.5899213;0.2480811;0.018465584;-7.3037424;889;554;961;472;1
1.54764E+12;-0.31979668;0.06709046;0.020594886;-7.2030706;928;546;962;501;1
1.54764E+12;-0.99532634;-0.20172516;-0.22745131;-10.81595;937;553;956;546;1
1.54764E+12;-0.050981067;-0.09738937;-0.2604555;-10.1809025;937;578;961;553;1
1.54764E+12;0.8225562;0.2693741;0.12226032;-8.555699;935;522;958;561;1
1.54764E+12;0.84224355;0.43545964;0.06105162;-8.493076;933;482;941;597;1
1.54764E+12;0.56862825;0.28108528;-0.22053981;-9.017368;941;497;939;600;1
1.54764E+12;0.545747;0.27309167;-0.24715607;-7.313386;943;502;953;562;1
1.54764E+12;0.38444367;0.16236798;-0.2210634;-8.206557;944;512;956;551;1
1.54764E+12;0.3983016;0.23263493;-0.120462626;-8.753996;946;516;953;555;1
1.54764E+12;0.7171558;0.40404373;-0.007609636;-6.9495153;939;518;952;566;1
1.54764E+12;0.29820696;0.5211553;-0.08000589;-7.2722344;943;537;952;575;1
1.54764E+12;0.16301376;0.63667864;-0.15027285;-10.25834;949;530;946;594;1
1.54764E+12;0.14224434;0.8288394;-0.14175564;-9.48261;948;468;953;594;1
1.54764E+12;0.591527;0.33751178;-0.1497318;-7.618216;948;362;958;584;1
1.54764E+12;0.6649879;0.39552653;-0.19338249;-7.452029;945;336;953;597;1
1.54764E+12;0.029932396;0.013857914;-0.36426768;-7.2348847;940;448;947;601;1
1.54764E+12;0.2944894;-0.004764749;-0.46008626;-6.9242225;938;501;952;583;1
1.54764E+12;0.38124973;-0.03031637;-0.52129495;-6.8955307;936;511;956;586;1
1.54764E+12;0.49251446;0.061767202;-0.4025951;-7.67152;937;515;957;581;1
1.54764E+12;0.54255307;-0.009023353;-0.3461686;-9.319115;943;518;958;574;1
1.54764E+12;0.54894096;0.15704472;-0.40791836;-8.628167;943;529;959;594;1
1.54764E+12;0.64954174;0.07506661;-0.39727184;-8.597329;944;530;959;585;1
1.54764E+12;0.6043028;0.21294762;-0.4132416;-8.642225;947;528;956;589;1
1.54764E+12;0.43448228;0.096359625;-0.33871606;-7.1995373;947;539;959;569;1
1.54764E+12;0.49677306;0.21240658;-0.30145326;-7.645471;946;544;956;572;1
1.54764E+12;0.6623175;0.115523346;-0.26312584;-7.2850003;948;546;961;540;1
