Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;mistake
1547631610764;-0.13587388;-0.5326745;-0.048136182;-8.645492;681;507;0
1547631610814;0.16540486;-0.32241467;-0.023649212;-9.002035;671;511;0
1547631610863;0.2505769;-0.22340214;-0.025778513;-8.938724;671;510;0
1547631610914;0.033405602;-0.35702455;-0.038554322;-8.357602;668;512;0
1547631610963;-0.061348323;0.03796091;-0.009267698;-8.683444;673;512;0
1547631611013;-0.119904116;-0.045605455;-2.2689281E-4;-8.840829;673;513;0
1547631611063;-0.062936574;-0.07648033;0.015201817;-8.726319;675;514;0
1547631611114;-0.041119955;-0.15845844;-0.030560715;-8.374046;681;514;0
1547631611187;-0.052831117;-0.20104447;-0.04600688;-8.73513;684;512;0
1547631611237;-0.2183756;-0.08286823;-0.053983033;-8.971955;686;514;0
1547631611287;-0.22104596;-0.40013418;-0.12318534;-8.470236;691;515;0
1547631611337;0.13348278;0.7879987;-0.025237462;-8.429323;695;516;0
1547631611387;0.037123155;0.18912388;-0.10349803;-8.766877;698;516;0
1547631611438;0.63812727;0.39940116;-0.03536037;-7.1142173;699;516;0
1547631611489;-0.14917329;0.042743113;-7.5049157E-4;-8.727018;702;516;0
1547631611539;-0.43289402;0.31475267;0.15360643;-8.432685;700;514;0
1547631611589;0.05256932;0.05338962;-0.071017444;-8.31375;701;514;0
1547631611638;0.05735152;-0.19200367;-0.071017444;-8.055895;707;513;0
1547631611688;0.2867925;-0.17655751;-0.23977333;-8.282942;709;513;0
1547631611739;0.13187708;-0.12226032;-0.13543755;-8.929223;710;512;0
1547631611789;0.039793506;-0.11641346;-0.100304075;-8.980373;711;512;0
1547631611839;-0.20931734;-0.05518731;-0.032166418;-8.536776;714;513;0
1547631611888;-0.15449655;0.25886723;-0.092310466;-9.78175;711;515;0
1547631611939;0.028605945;0.18486528;0.02104867;-8.440672;710;515;0
1547631611989;-0.021938788;0.043266714;-0.006073746;-9.066478;709;516;0
1547631612039;0.8042128;-0.006213372;-0.14554301;-8.535138;706;516;0
1547631612089;0.42519712;0.07946484;-0.08272861;-9.258713;707;516;0
1547631612139;-0.03790855;0.103428215;0.017854718;-8.895858;707;514;0
1547631612189;0.10899581;0.09649926;0.11473794;-9.239215;709;511;0
1547631612238;0.04670501;0.08213519;0.014137167;-9.33799;711;510;0
1547631612289;0.041381758;-0.038152896;-0.029496064;-8.744429;710;511;0
1547631612362;-0.2944894;0.104492866;0.045012042;-9.638557;710;512;0
1547631612387;-0.25668558;0.17528342;0.0572468;-9.443967;710;511;0
1547631612463;0.1031315;0.17528342;0.04394739;-9.030067;711;510;0
1547631612488;0.123359874;0.07840019;0.05778785;-8.746009;713;509;0
1547631612538;0.0062482785;0.07787659;0.008813913;-8.687437;716;507;0
1547631612588;0.22343706;0.08798204;0.01839577;-8.797437;717;506;0
1547631612639;0.049916416;-0.05305801;0.012007865;-8.9618225;721;504;0
1547631612689;0.31873202;-0.102573;-0.115209185;-8.8828335;721;501;0
1547631612738;-0.28119;-0.006213372;-0.023649212;-9.508582;720;499;0
1547631612789;-0.3487866;0.062430426;0.035430185;-9.236553;721;497;0
1547631612839;-0.33068752;0.0890467;0.1243198;-8.808795;722;496;0
1547631612888;-0.7336666;0.018256145;0.08227482;-9.217868;722;497;0
1547631612938;-0.2817136;-0.08073893;-0.06462954;-9.226161;720;501;0
1547631612989;-0.41105995;0.010262536;0.16212364;-9.883101;715;506;0
1547631613038;-0.025132742;-0.0051487214;0.12112585;-9.224007;712;507;0
1547631613113;-0.1044405;0.06190683;0.09505063;-9.350076;715;507;0
1547631613163;0.023823744;0.023038346;0.08386307;-8.884289;716;508;0
1547631613212;-0.12414527;-0.006754424;0.09344493;-8.991596;719;508;0
1547631613264;-0.39988983;-0.034958944;-0.0028797933;-8.708592;720;508;0
1547631613314;-0.5590464;-0.21382028;0.02904228;-9.144108;722;507;0
1547631613364;-0.061854467;-0.20158553;-0.040142573;-8.09016;724;506;0
1547631613414;0.28520426;-0.14941764;0.10622074;-7.4456706;722;507;0
1547631613464;0.19577359;-0.007819075;0.047141343;-8.651419;722;508;0
1547631613514;0.5156924;0.110339716;0.13018411;-9.131055;717;509;0
1547631613564;0.46886525;-0.46987754;0.07588691;-7.8511715;712;512;0
1547631613614;-1.1350225;-1.2891351;-0.21102776;-9.054507;717;512;0
1547631613663;-0.21516418;-2.2936244;-0.06888814;-8.648498;719;512;0
1547631613714;-0.37327355;0.19072957;0.013596115;-8.708047;717;513;0
1547631613764;0.032882;0.3573387;-0.09337512;-7.8069077;716;513;0
1547631613813;-0.026720991;-0.49169415;-0.09072221;-8.568541;710;515;0
1547631613864;-0.018744836;-0.0051487214;-0.03375467;-9.062225;709;516;0
1547631613914;-0.15873769;0.06455973;0.04181809;-8.664194;707;516;0
1547631613964;0.012653637;-0.303792;0.013596115;-8.459767;707;516;0
1547631614014;0.16702801;-0.15207054;-0.052394785;-8.716589;712;515;0
1547631614070;0.04405211;0.049131017;-0.026843164;-7.9676156;707;513;0
1547631614112;0.25165904;0.104492866;-0.012461651;-9.18387;707;513;0
1547631614162;0.27082273;-0.07382743;0.09079203;-7.708994;712;513;0
1547631614213;0.44331363;0.4808382;0.22972023;-8.3956995;713;515;0
1547631614263;-0.24178046;0.57559216;0.22706734;-8.429429;716;516;0
1547631614314;0.45502478;-0.18987437;0.4405211;-8.938532;717;517;0
1547631614364;0.10314896;0.23223351;0.39154717;-8.15333;712;517;0
1547631614414;-0.14063863;0.01558579;0.673156;-9.704102;709;516;0
1547631614463;-0.017662732;-0.07595673;0.7002959;-6.717565;698;518;0
1547631614514;-0.07834783;0.10128146;0.45809656;-6.7961335;684;518;0
1547631614563;-0.44991097;-0.73338735;0.17489944;-5.998998;682;519;0
1547631614613;-1.0439861;-1.1129266;-0.09763372;-6.8193474;685;518;0
1547631614663;0.42626175;0.057107173;-0.005550147;-9.076045;682;515;0
1547631614713;0.5141042;0.07307693;0.09344493;-7.873763;682;510;0
1547631614762;0.4763178;-0.13292427;0.12538445;-7.6254463;687;501;0
1547631614812;0.5476494;0.037402406;0.052464597;-6.6778116;685;495;0
1547631614863;0.72703433;0.06668903;-0.06250024;-6.264898;679;485;0
1547631614913;0.47738245;0.0959582;-0.12957324;-6.4560513;669;483;0
1547631614964;0.44223154;0.38821357;0.0040142573;-7.955923;662;485;0
1547631615039;-0.8007221;0.6671521;-0.1258557;-6.978887;663;489;0
1547631615088;-0.88215923;0.81459755;-0.64008206;-7.16936;666;493;0
1547631615139;-0.962008;1.9218343;-1.0803064;-11.437198;662;494;0
1547631615188;-0.57021654;0.6666111;-0.1285086;-10.130538;637;495;0
1547631615239;-0.050684363;0.11885692;0.08653343;-7.403063;592;493;0
1547631615288;-0.11561061;-0.047211155;-0.039077923;-8.080421;598;494;0
1547631615339;-0.043755405;-0.20319124;-0.15618952;-7.8022337;626;491;0
1547631615389;-0.010210176;-0.21116738;-0.21422172;-8.227243;643;493;0
1547631615439;0.012653637;-0.015271631;-0.24722588;-8.594428;655;496;0
1547631615488;-0.0016929694;0.093305305;-0.09337512;-9.158636;680;497;0
1547631615539;0.10634291;0.043266714;0.15200073;-8.723801;708;495;0
1547631615588;0.13721779;0.12044517;0.24410175;-8.873303;728;490;0
1547631615639;0.015323991;0.44196972;0.2451664;-7.793529;741;484;0
1547631615688;-0.20558234;0.4031187;0.22226767;-7.412209;752;474;0
1547631615739;-0.19174187;0.2796192;0.09611528;-8.342146;774;468;0
1547631615788;-0.28541368;0.43345252;0.03436553;-8.681433;783;462;0
1547631615839;0.04300491;0.20348793;-0.028972466;-8.983725;788;459;0
1547631615888;-0.2779786;0.28972465;-0.14554301;-8.101883;790;454;0
1547631615939;-0.24443336;0.28759536;-0.20463985;-8.620984;794;447;0
1547631615989;-0.14648548;0.48242646;-0.17163567;-9.294943;784;434;0
1547631616039;0.16118115;0.28920105;-0.08698721;-7.1743116;735;423;0
1547631616088;0.119659774;0.17315412;-0.16205382;-7.593431;584;425;0
1547631616139;-0.28434905;0.19977039;-0.17695893;-8.929654;302;401;0
1547631616188;-0.68839276;0.17048377;-0.03481932;-9.209028;296;372;0
1547631616239;-0.90292865;0.054436818;0.083339475;-8.300295;376;369;0
1547631616288;-0.6750759;0.10554006;0.25261897;-8.12208;467;377;0
1547631616339;-0.25295058;-0.22500785;0.0551175;-7.158012;604;391;0
1547631616388;-0.16723745;0.025167648;0.17542304;-8.461253;705;401;0
1547631616439;-0.046408303;0.011327187;0.0572468;-8.791816;757;404;0
1547631616488;0.002024582;0.023561945;-0.116273835;-8.418243;786;401;0
1547631616538;0.13988814;0.14227924;-0.14714871;-8.831951;783;399;0
1547631616588;0.16969836;0.22745131;-0.022043508;-9.163558;766;368;0
1547631616639;0.24900612;0.31368804;-0.026843164;-7.6385374;660;264;0
1547631616687;0.29532716;0.26736698;-0.03323107;-7.2019215;529;173;0
1547631616738;0.16331045;0.25513223;0.023719024;-9.052706;537;126;0
1547631616789;-0.035761796;0.32059953;0.009337512;-8.818707;521;82;0
1547631616840;-0.36154497;0.5106484;-0.040683623;-8.159726;514;78;0
1547631616889;0.059515726;-9.0757123E-4;0.014137167;-7.545729;502;134;0
1547631616963;-0.01605703;-0.37086502;0.17702875;-8.356214;541;185;0
1547631617014;-0.21462314;-0.1712517;0.22759093;-8.634688;579;298;0
1547631617063;-0.09590584;-0.19254473;0.06257005;-8.93473;583;369;0
1547631617114;-0.01446878;-0.018465584;0.0551175;-9.131447;566;397;0
1547631617163;-0.22047;-0.14302973;-0.12531464;-8.941472;576;410;0
1547631617213;-0.10389945;-0.06478662;-0.06888814;-8.447691;608;411;0
1547631617263;-0.07780678;-0.040299654;-0.018325957;-8.0908785;624;406;0
1547631617313;-0.153397;0.27907816;0.012531464;-8.311576;644;400;0
1547631617364;0.043545965;0.082117744;0.060981803;-8.257898;648;397;0
1547631617414;-0.021380283;0.26630235;0.07269296;-8.534524;657;394;0
1547631617463;0.15905185;0.12363912;0.08759808;-8.752627;637;390;0
1547631617514;0.035552356;-0.003036873;0.08279842;-8.496629;572;404;0
1547631617564;-0.13316862;-0.073303826;0.042341687;-8.301377;432;412;0
1547631617614;-0.153397;0.04166101;-0.03429572;-8.558304;336;424;0
1547631617663;-0.04321435;0.06934193;-0.071017444;-8.038743;324;432;0
1547631617714;0.09410815;-0.08340929;-0.1263793;-8.316375;344;445;0
1547631617764;-0.12358677;0.11992157;-0.19877554;-8.286102;399;455;0
1547631617814;-0.22792254;0.026232298;-0.28714156;-8.822979;431;470;0
1547631617863;-0.2225993;-0.08873254;-0.22113322;-8.564586;432;489;0
1547631617914;-0.21888174;-0.026459191;-0.24296728;-8.993569;509;494;0
1547631617964;-0.101229094;0.18751818;-0.118926734;-8.294951;554;494;0
1547631618013;0.005742133;-0.08660324;-0.0066147977;-8.934384;581;495;0
1547631618063;0.18886207;-0.09459685;0.11102039;-8.85304;599;496;0
1547631618114;0.104754664;-0.16645205;0.13231342;-7.8454733;616;495;0
1547631618164;-0.04639085;0.28920105;-0.031625368;-9.235174;638;494;0
1547631618214;0.12978268;0.27855456;0.16212364;-9.506762;637;496;0
1547631618263;-0.07993608;0.107145764;0.1216669;-8.820899;639;489;0
1547631618314;-0.13423327;0.1481261;0.12538445;-8.470388;615;465;0
1547631618364;-0.14861478;0.010786135;-0.019914206;-8.039404;572;449;0
1547631618414;0.08880235;0.15770794;0.02904228;-8.921475;468;434;0
1547631618464;0.21121974;0.2966536;-0.031101767;-8.816302;438;410;0
1547631618514;0.18566813;0.19390608;-0.060370937;-8.208329;438;382;0
1547631618564;0.09838421;0.16570155;0.0034906585;-8.518665;465;387;0
1547631618614;0.2575408;0.24448572;0.017854718;-7.960606;521;392;0
1547631618665;0.34484217;-0.056269415;0.03117158;-8.23862;562;387;0
1547631618714;0.22718951;-0.08873254;-0.0028797933;-8.287625;585;393;0
1547631618763;0.23092452;-0.11960741;-0.0034208454;-8.330386;634;396;0
1547631618814;0.08506735;-0.081297435;-0.015132004;-8.716953;648;401;0
1547631618889;0.042481314;-0.09407324;-0.058241636;-8.840073;652;406;0
1547631618939;0.0052185343;-0.12705997;-0.08539896;-8.686863;634;412;0
1547631618989;-0.026703538;-0.028064894;-0.15353662;-8.438565;641;412;0
1547631619039;0.003630285;-0.0956615;-0.17589428;-8.943741;635;413;0
1547631619088;-0.013404129;-0.0371057;-0.1370258;-8.403408;613;410;0
1547631619139;0.04939282;0.18060666;-0.119991384;-9.2854805;618;398;0
1547631619189;0.0132121425;0.26682594;-0.13969615;-8.338429;613;376;0
1547631619238;-0.042132247;0.14653784;-0.15938346;-8.854581;578;365;0
1547631619288;-0.052255157;0.17952457;-0.107215576;-8.634812;519;362;0
1547631619339;-0.05810201;0.13854423;-0.053983033;-9.185555;524;363;0
1547631619389;-0.13369222;0.045919612;0.08173377;-9.007811;505;370;0
1547631619439;0.15479325;0.24980898;-0.07262315;-7.589485;478;375;0
1547631619488;0.084002696;-0.21757275;-0.18174113;-8.282558;419;376;0
1547631619539;-0.15233234;-0.3192382;-0.032166418;-9.582429;328;376;0
1547631619588;-0.23270474;-0.029653143;0.007749262;-9.536154;333;377;0
1547631619639;-0.1773429;-0.17179276;-0.03375467;-8.780648;349;378;0
1547631619688;-0.063425265;-0.21650809;-0.03481932;-8.534907;348;378;0
1547631619739;0.026511552;-0.11110766;0.024242623;-8.884547;355;379;0
1547631619788;0.10742501;-0.14837044;0.0545939;-8.865796;407;382;0
1547631619838;0.26021114;-0.12866567;0.084404126;-8.956191;446;386;0
1547631619888;0.9958849;-0.12440707;0.17064084;-9.0248575;443;390;0
1547631619939;-0.13688618;-0.23300146;0.04660029;-8.9455805;451;392;0
1547631619989;0.24582963;-0.13346533;0.022654373;-9.043561;470;394;0
1547631620038;-0.0400204;-0.33466688;-0.04600688;-8.484389;468;397;0
1547631620089;-0.19011872;-0.21170844;-0.038013272;-8.72788;462;399;0
1547631620137;-0.12836896;-0.16592845;-2.2689281E-4;-8.4903755;472;408;0
1547631620213;-0.14220943;-0.25164157;0.017854718;-8.969915;481;419;0
1547631620238;-0.22631684;-0.19093902;0.03010693;-8.8785515;484;432;0
1547631620287;-0.28913125;-0.094055794;0.042341687;-8.608496;464;444;0
1547631620339;-0.20928243;-0.332014;-0.050265484;-8.580455;461;456;0
1547631620389;0.031834807;-0.1047023;0.030630529;-8.875363;490;466;0
1547631620440;0.021729348;-0.14515904;0.088121675;-9.019313;477;473;0
1547631620488;-0.01605703;-0.07756243;0.13231342;-8.871284;464;477;0
1547631620539;-0.07780678;-0.034976397;0.17170548;-8.841815;482;477;0
1547631620588;-0.103882;-0.040840704;0.10037389;-8.5264225;489;475;0
1547631620639;-0.11400491;-9.0757123E-4;0.05405285;-8.706562;470;470;0
1547631620689;-0.050649453;-0.015289084;0.029565878;-8.637446;461;464;0
1547631620738;-0.03309144;-0.041364305;-0.028972466;-8.614127;453;462;0
1547631620814;-0.0027401668;-3.6651915E-4;-0.082205005;-8.628368;457;461;0
1547631620863;-0.0064751715;-0.041364305;-0.05878269;-8.884528;458;465;0
1547631620914;0.008953539;-0.04829326;-0.07953466;-8.455765;447;467;0
1547631620963;0.028099801;-0.041364305;-0.06888814;-8.84533;441;469;0
1547631621014;0.07122689;-0.041905355;-0.057176985;-8.965308;442;473;0
1547631621063;0.1425585;0.020367993;-0.02417281;-8.83672;442;477;0
1547631621112;0.122871175;-0.0051661744;-0.0050090947;-8.819138;414;480;0
1547631621163;0.055798177;0.035273105;0.009337512;-8.7607765;402;483;0
1547631621213;0.01160644;0.027820548;0.04288274;-8.735264;395;483;0
1547631621263;0.015865043;-0.023265239;0.12857841;-8.684871;397;485;0
1547631621313;-0.08578293;-0.06159267;0.050335295;-8.395719;386;485;0
1547631621364;-0.12465142;-0.07702138;-0.029496064;-8.665478;393;485;0
1547631621413;-0.14168583;-0.08342674;-0.04707153;-8.784058;405;486;0
1547631621462;-0.053319808;-0.06265732;-0.038554322;-8.793921;414;486;0
1547631621513;0.013735741;-0.059463367;-0.021519909;-8.630283;417;487;0
1547631621564;0.07761479;-0.052010812;-0.030560715;-8.72041;421;488;0
1547631621614;0.068032935;-0.029653143;-0.051330134;-8.648546;410;488;0
1547631621663;0.081873395;-0.031258848;-0.03694862;-9.107218;416;489;0
1547631621714;0.08241445;0.048048913;0.012531464;-8.946911;416;489;0
1547631621764;0.13884094;0.050178215;-0.008744099;-8.71567;390;490;0
1547631621814;0.15214035;0.0027925267;-0.03429572;-8.505527;369;491;0
1547631621863;0.09519026;-0.0977908;-0.024713863;-8.651074;369;492;0
1547631621914;0.05206317;-0.105243355;-0.011397;-8.649867;377;493;0
1547631621964;-0.005410521;-0.14517649;-0.011938052;-8.747943;394;493;0
1547631622014;-0.02989749;-0.119083814;-0.025237462;-8.833493;409;493;0
1547631622063;-0.06768387;-0.0344528;-0.06462954;-9.0637;419;493;0
1547631622114;-0.07672467;-0.04881686;-0.05878269;-8.935822;422;492;0
1547631622164;-0.051714107;-0.059463367;-0.052918382;-8.395115;419;492;0
1547631622214;-0.014451326;-0.06852163;-0.08752826;-8.689697;423;493;0
1547631622263;0.03876376;-0.06691592;-0.041207224;-8.995896;425;494;0
1547631622314;-0.022968533;-0.041905355;-0.020455258;-8.802292;427;496;0
1547631622364;0.028640853;-0.082362086;0.011466813;-8.772575;438;496;0
1547631622413;0.002024582;-0.07703883;0.050858893;-9.094509;446;496;0
1547631622463;0.052604225;0.010786135;0.15467107;-9.398496;455;495;0
1547631622513;0.060597833;0.13109168;0.15838863;-9.120472;456;496;0
1547631622564;0.049410272;0.17261307;0.060981803;-7.9085464;441;500;0
1547631622614;-0.025097834;0.017697638;0.016790068;-8.229781;454;504;0
1547631622663;-0.09058259;0.114057265;0.08546878;-9.329543;470;504;0
1547631622714;-0.038938295;0.18165387;0.1700998;-9.105321;458;506;0
1547631622789;-0.03148574;0.33602825;0.16264723;-8.715354;438;507;0
1547631622838;0.015865043;0.1571669;0.29785788;-8.946108;405;507;0
1547631622889;0.007888888;0.19442968;0.31169835;-8.454577;374;505;0
1547631622939;-0.006457718;0.13693853;0.24942501;-8.313042;324;502;0
1547631622989;-0.09484119;0.13747959;0.18394025;-8.23841;298;497;0
1547631623039;-0.053319808;0.111927964;0.28881708;-8.280452;304;495;0
1547631623089;-0.049584802;0.008115781;0.316498;-8.203148;337;497;0
1547631623139;-0.08578293;-0.089273594;0.28827602;-7.9169354;368;504;0
1547631623189;-0.06075491;-0.15208799;0.26965338;-8.469671;392;511;0
1547631623239;0.010018189;-0.13824753;0.25101325;-7.3784127;403;519;0
1547631623289;-0.0032637657;-0.14730579;0.14348352;-7.4419446;406;525;0
1547631623339;0.06857399;-0.0136833815;0.12325515;-7.8109875;426;527;0
1547631623389;0.004694936;0.07785914;0.08066912;-7.6806183;443;525;0
1547631623439;0.07763225;0.12096877;-0.013526302;-7.94829;447;526;0
1547631623489;0.054733526;0.11245156;-0.023649212;-7.8974657;403;525;0
1547631623541;0.02438225;0.034208454;-0.029496064;-7.9224706;333;521;0
1547631623588;-0.023509584;0.065083325;0.010943214;-7.9827566;274;516;0
1547631623640;0.011082841;0.11831587;0.07588691;-8.171535;228;514;0
1547631623688;0.06750934;0.11086331;0.047141343;-8.311845;197;512;0
1547631623740;0.12606514;0.13693853;0.03968879;-8.106346;150;504;0
1547631623789;0.07229154;0.08850565;0.098244585;-7.435567;115;492;0
1547631623840;0.066968285;0.12044517;0.12325515;-7.4601793;182;476;0
1547631623889;0.0856084;0.09115855;0.11473794;-7.3176;277;469;0
1547631623939;0.12020083;0.07625344;0.088121675;-7.6442266;331;467;0
1547631623989;0.07974409;0.06721263;0.07269296;-7.532446;338;471;0
1547631624039;0.043022364;0.05602507;0.04447099;-8.086473;340;476;0
1547631624089;-0.0027401668;0.040055305;0.039147735;-8.068575;302;482;0
1547631624139;-0.076201074;0.061348323;0.008813913;-7.8871613;230;486;0
1547631624189;-0.07087782;0.048048913;-0.006073746;-7.8157663;204;488;0
1547631624239;-0.04426155;-0.008360127;-0.040142573;-7.60455;187;488;0
1547631624288;-0.035744343;-0.01155408;-0.03429572;-7.8269806;203;487;0
1547631624339;-0.01977458;-0.06000442;-0.03429572;-7.652759;225;487;0
1547631624388;-0.0016755161;-0.029129544;-0.030560715;-7.848739;241;488;0
1547631624439;0.018535396;-0.056269415;-0.025237462;-7.7394485;253;489;0
1547631624489;0.002042035;-0.05148721;-0.018325957;-7.7903013;259;491;0
1547631624541;0.003630285;-0.030717794;0.00827286;-7.8394785;270;492;0
1547631624589;0.017994344;-0.0371057;0.021589722;-7.64415;263;493;0
1547631624639;0.022794;-0.028588492;0.038624138;-7.71724;232;494;0
1547631624714;0.04675737;-0.044034656;0.04394739;-7.7392664;220;496;0
1547631624764;0.028658306;-0.034976397;0.052464597;-7.834699;221;499;0
1547631624813;0.03450516;-0.03551745;0.052464597;-7.724796;232;500;0
1547631624863;0.014817845;-0.042428955;0.03488913;-7.7626915;243;501;0
1547631624914;0.0030892328;-0.030717794;0.024783675;-7.717412;247;501;0
1547631624964;-0.0048694685;-0.036041047;0.005078908;-7.6826487;249;501;0
1547631625014;-0.015515977;-0.012618731;0.006143559;-7.696142;251;501;0
1547631625064;-0.0069987704;-0.018483037;0.006684611;-7.7274675;256;502;0
1547631625114;-0.012845623;-0.019006636;0.005078908;-7.6369195;264;502;0
1547631625163;-0.02029818;-0.025935592;-0.0023561944;-7.615113;268;503;0
1547631638738;-0.40624285;0.6852337;-0.017261306;-8.426681;740;289;0
1547631638788;-0.2279051;0.19336502;-0.03323107;-7.446293;723;272;0
1547631638839;-0.5132315;0.16196655;-0.082205005;-9.16419;733;272;0
1547631638889;-0.58988637;0.21891665;-0.107215576;-9.544207;745;263;0
1547631638939;-1.0764493;0.35945055;-0.044401176;-8.666512;710;279;0
1547631638989;-1.1504338;0.3392222;0.010943214;-7.997266;711;269;0
1547631639038;-1.1429812;0.3493451;0.022654373;-8.422236;678;294;0
1547631639089;-1.0530095;0.3498687;-0.012461651;-8.420647;653;321;0
1547631639139;-1.0327811;0.5212775;-0.0071383966;-9.825842;624;341;0
1547631639188;-0.88852966;0.31953487;0.04288274;-7.7590423;504;360;0
1547631639238;-0.7655538;0.14493214;0.101962134;-8.269602;505;364;0
1547631639289;-0.6670823;0.09541715;-0.0028797933;-7.8229966;423;365;0
1547631639339;-0.52920127;-0.053075463;-0.054524086;-8.241628;487;352;0
1547631639389;-0.5111022;-0.21596704;0.010402163;-7.5643463;476;320;0
1547631639438;-0.7400196;-0.044034656;-0.0736878;-9.853337;605;264;0
1547631639488;-0.88692397;0.12096877;0.013072516;-9.053626;718;236;0
1547631639539;-0.7490604;0.12522738;-0.023649212;-8.4376745;767;226;0
1547631639588;-0.5047143;0.15610225;-0.008744099;-8.9173765;783;214;0
1547631639638;-0.4184776;0.10660471;-0.100304075;-8.3860655;784;196;0
1547631639688;-0.28326693;0.14652039;-0.09443977;-8.679009;777;180;0
1547631639738;-0.19331266;-9.0757123E-4;-0.0694292;-7.8411636;748;204;0
1547631639788;-0.011780973;-0.09833185;-0.055047683;-8.495796;744;251;0
1547631639838;-0.05703736;-0.19627973;-0.038013272;-8.285968;747;288;0
1547631639887;-0.103340946;-0.25377086;-0.03429572;-9.072617;763;298;0
1547631639938;-0.24441591;-0.30593875;-0.0028797933;-9.093341;750;328;0
1547631639988;-0.24760985;-0.2553591;0.020525072;-8.094796;741;352;0
1547631640039;-0.4440292;-0.12494812;0.09557423;-7.9333887;748;373;0
1547631640088;-0.31520647;-0.22661355;-0.052918382;-6.8192515;740;394;0
1547631640138;-0.17947221;-0.32084388;-0.11147418;-8.283056;741;414;0
1547631640213;-0.01712168;-0.23513076;0.009878564;-7.83492;672;454;0
1547631640262;-0.13475688;-0.14357078;0.006684611;-8.950369;746;461;0
1547631640314;-0.14220943;-0.19041543;0.047141343;-8.046912;749;472;0
1547631640364;-0.19703022;-0.25216517;-0.006073746;-7.669088;752;460;0
1547631640413;-0.15711454;-0.29635692;-0.045465827;-8.055828;753;463;0
1547631640463;-0.07459537;-0.23726006;-0.08859291;-8.755759;750;460;0
1547631640514;-0.037332594;-0.21757275;-0.08859291;-8.373577;767;462;0
1547631640564;-0.03148574;-0.19041543;-0.10349803;-7.889546;782;478;0
1547631640613;-0.085241884;-0.1622109;-0.09976302;-8.869358;791;524;0
1547631640663;0.002565634;-0.054140113;-0.05771804;-9.427657;787;558;0
1547631640714;-0.0053930674;-0.054681167;0.04660029;-8.566568;770;564;0
1547631640763;0.020141099;-0.3490484;0.019460421;-8.009131;759;553;0
1547631640813;0.004171337;-0.25590017;-0.0044854963;-10.061058;769;551;0
1547631640862;4.363323E-4;-0.14304718;0.09505063;-8.624671;774;554;0
1547631640914;0.020664698;-0.06478662;0.09131563;-6.401645;758;559;0
1547631640962;0.1548107;-0.11004301;-0.030560715;-8.156327;780;545;0
1547631641013;0.25221753;0.026755897;-0.0715585;-9.437713;810;543;0
1547631641062;0.17877407;0.19017108;-0.08698721;-8.201769;814;540;0
1547631641113;0.21603686;0.21200514;-0.17428859;-7.0619373;804;512;0
1547631641163;0.20326105;0.18165387;-0.23603833;-7.966093;807;504;0
1547631641213;0.3778638;0.12203342;-0.22060962;-9.667346;819;504;0
1547631641262;0.38583994;0.1550376;-0.092310466;-8.475752;810;518;0
1547631641312;0.26340508;0.13055062;-0.09072221;-9.32758;810;525;0
1547631641362;0.19420278;0.20614083;0.037018433;-8.532169;695;544;0
1547631641412;-0.017104227;0.09328785;-0.16737707;-11.219114;735;556;0
1547631641462;0.66903704;0.0065275314;0.21055652;-7.5181;613;555;0
1547631641512;0.17929767;0.20188223;-0.15512486;-5.939574;602;545;0
1547631641563;0.66903704;-0.12547173;-0.10349803;-8.490414;433;495;0
1547631641614;0.6488087;-0.20957914;-0.13383184;-9.004449;519;442;0
1547631641663;0.3533768;-0.39056978;-0.20783381;-9.781502;729;433;0
1547631641713;0.28150415;-0.37088245;-0.17270033;-12.946771;792;435;0
1547631641763;0.23944172;0.16887806;-0.012461651;-9.86414;825;424;0
1547631641813;0.4060683;0.08105309;-0.03588397;-7.6514473;815;441;0
1547631641863;0.38477528;-0.36981782;-0.29300588;-8.986703;799;445;0
1547631641913;0.26340508;-0.5657136;-0.27649507;-11.755789;807;444;0
1547631641963;0.22933626;0.23436281;-0.11840314;-10.858652;768;461;0
1547631642013;-0.06981317;0.30143583;-0.101368725;-9.2754345;773;465;0
1547631642063;0.053145275;-0.19947368;-0.20357521;-8.998798;769;472;0
1547631642139;0.06592108;0.08583529;-0.099239424;-9.856086;773;475;0
1547631642188;0.015341444;-0.038711403;-0.044942226;-9.6157465;791;470;0
1547631642288;-0.07885397;-0.30007446;-0.07953466;-8.643001;800;472;0
1547631642289;-0.07885397;-0.30007446;-0.07953466;-8.643001;801;469;0
1547631642338;0.16971582;-0.2942276;0.12699015;-7.2233925;761;471;0
1547631642388;-0.09375909;-0.22235495;-0.042271875;-8.296695;761;489;0
1547631642439;-0.16402604;-0.67057294;-0.14660765;-10.522698;770;486;0
1547631642488;-0.26357964;-0.6551442;-0.09711012;-11.39505;802;474;0
1547631642539;-0.31307715;0.100216806;0.0551175;-8.293993;807;471;0
1547631642589;-0.2944545;-0.24525367;0.17915805;-6.8234744;813;458;0
1547631642663;-0.3700447;-0.2729346;0.09079203;-7.4799647;803;453;0
1547631642689;-0.2918016;-0.5199336;0.06949901;-8.221726;805;449;0
1547631642738;-0.18692476;-1.2790296;-0.022584561;-11.201034;830;439;0
1547631642788;-0.36898005;-0.19148007;0.065764;-9.505871;838;425;0
1547631642839;-0.53080696;-0.3400076;0.035430185;-9.407058;852;398;0
1547631642913;-0.703804;-0.24897122;0.08227482;-9.264813;856;408;0
